instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,25501658.708008,25536412.003671,25520296.546738,25777851.963299,25779493.854905,25779856.371548,2.037050,2.495786,2.616940,2.618091,47,1394,3600.000000,17,7,44,GUROBI,1
1,Old,16,25502319.158596,25537070.738528,25523433.151119,25776278.165575,25778528.661588,25780673.281545,1.482751,1.853963,2.021190,2.021371,92,1600,3600.000000,17,8,0,GUROBI,1
2,Old,16,25501465.231073,25536175.682364,25522566.237463,25776079.067877,25777943.515695,25779647.372994,1.491625,1.886550,2.015374,2.017080,43,1230,3600.000000,17,8,0,GUROBI,1
3,Old,16,25501367.746382,25536121.834301,25519466.991116,25775809.062911,25778445.597029,25779930.871143,1.491664,1.933081,2.007897,2.008073,20,1263,3600.000000,17,7,0,GUROBI,1
4,Old,16,25501373.461020,25536126.992996,25522497.446980,25776231.638008,25778871.026961,25779757.886895,1.496368,1.891381,2.045963,2.047393,68,1471,3600.000000,17,8,0,GUROBI,1
5,Old,16,25501828.950434,25536565.399605,25522941.299611,25776754.549207,25777609.997284,25780042.099873,1.483616,1.920051,2.001424,2.010070,33,1316,3600.000000,17,8,0,GUROBI,1
6,Old,16,25499830.292817,25534626.924376,25520975.602714,25773808.049470,25776564.875405,25778067.524130,1.504389,1.893650,2.055806,2.062277,64,1500,3600.000000,17,8,0,GUROBI,1
7,Old,16,25500591.613368,25535358.742080,25521711.658950,25775597.385753,25777921.790977,25780458.923929,1.472367,1.944495,2.072631,2.073443,55,1324,3600.000000,17,8,0,GUROBI,1
8,Old,16,25501818.793051,25536572.452823,25522940.468502,25777810.803973,25779108.699093,25780000.240716,1.497234,2.043254,2.116190,2.118225,20,1232,3600.000000,17,8,0,GUROBI,1
9,Old,16,25500420.647557,25535202.728248,25522411.490278,25776651.811376,25778227.543692,25778895.859957,1.478111,1.906579,1.961674,1.963740,14,1146,3600.000000,17,8,0,GUROBI,1
10,Old,16,25500920.119823,25535755.652644,25522067.923438,25775009.185405,25777292.275235,25779638.694940,1.470107,1.870107,2.092462,2.092642,112,1607,3600.000000,17,8,0,GUROBI,1
