instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,95919464.000000,97834834.000000,97308834.000000,106929598.956037,106939359.869194,106940226.000000,0.862512,1.000931,0.862512,1.006615,5,329,3600.000000,4,14,19,GUROBI,1,0,0,0
1,New,4,95959231.211600,97874793.379400,97351422.327400,106968092.517387,106981812.000000,106981812.000000,0.839982,0.973096,0.980203,0.981019,7,372,3600.000000,4,14,19,GUROBI,1,0,0,0
2,New,4,95872522.737000,97795076.427400,97261187.479400,106900068.032560,106911631.000000,106911631.000000,0.848605,0.980004,0.986137,0.986937,7,348,3600.000000,4,14,19,GUROBI,1,0,0,0
3,New,4,95882799.529600,97793615.825800,97272876.877800,106891749.223617,106902285.000000,106902285.000000,0.843951,0.974095,0.979390,0.980214,6,351,3600.000000,4,14,19,GUROBI,1,0,0,0
4,New,4,95955036.791600,97988718.388600,97450888.819800,106953792.442124,106956518.655705,106966928.000000,0.863048,0.987992,0.993215,0.994057,6,345,3600.000000,4,15,19,GUROBI,1,0,0,0
5,New,4,95888092.742200,97928910.011800,97268535.650400,106883627.972165,106894855.000000,106894855.000000,0.878907,1.004595,1.009967,1.010770,6,342,3600.000000,4,15,19,GUROBI,1,0,0,0
6,New,4,95922597.220800,97836557.990800,97310556.938800,106931700.005934,106944954.000000,106944954.000000,0.846847,0.976240,0.981360,0.982249,6,380,3600.000000,4,14,19,GUROBI,1,0,0,0
7,New,4,95938403.640400,97858326.792600,97327068.370600,106941366.704077,106942561.896968,106952412.000000,0.866881,1.020112,1.028236,1.029055,7,386,3600.000000,4,14,19,GUROBI,1,0,0,0
8,New,4,95923567.663200,97854013.766800,97312233.766800,106961311.449609,106963086.769442,106972583.000000,0.853171,1.001042,1.012531,1.012655,7,380,3600.000000,4,14,19,GUROBI,1,0,0,0
9,New,4,96024941.863600,97943132.479200,97417133.531200,107008895.587368,107011833.388053,107020385.000000,0.852291,0.999235,1.008067,1.008924,7,387,3600.000000,4,14,19,GUROBI,1,0,0,0
10,New,4,96000256.302800,98053566.884200,97493422.570600,107036611.800560,107041848.369279,107044290.000000,0.849989,1.002019,1.010609,1.011466,6,394,3600.000000,4,15,19,GUROBI,1,0,0,0
