instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,4,14274.102667,14274.102667,14274.102667,15703.988152,16029.692681,16029.692681,0.005335,1.757335,133.641335,133.645335,2304,72877,300.000000,0,0,CBC,1
1,None,4,14267.689853,14267.689853,14267.689853,15698.431307,15698.431307,17456.040635,0.005307,2.437307,300.073307,300.085307,2278,143507,300.000000,0,0,CBC,1
2,None,4,14252.494194,14252.494194,14252.494194,15846.461686,15846.461686,16138.349954,0.005156,2.841156,300.121156,300.129156,2461,109238,300.000000,0,0,CBC,1
3,None,4,14385.894170,14385.894170,14385.894170,15576.187013,15576.187013,17322.465273,0.005313,2.657313,300.089313,300.101313,1864,129294,300.000000,0,0,CBC,1
4,None,4,14632.871475,14632.871475,14632.871475,16374.345557,16378.191803,16747.064000,0.005160,3.077160,300.017160,300.029160,2423,134139,300.000000,0,0,CBC,1
5,None,4,14167.822597,14167.822597,14167.822597,15574.787470,15574.787470,18018.795863,0.005263,2.253263,300.069263,300.081263,2126,135599,300.000000,0,0,CBC,1
6,None,4,14274.102667,14274.102667,14274.102667,15741.939067,15741.939067,16673.605772,0.005120,3.165120,300.009120,300.021120,2027,94577,300.000000,0,0,CBC,1
7,None,4,14274.102667,14274.102667,14274.102667,15774.793613,15774.793613,17024.158820,0.005271,2.777271,300.029271,300.041271,2798,120341,300.000000,0,0,CBC,1
8,None,4,14300.366181,14300.366181,14300.366181,15655.635973,15655.635973,18247.598091,0.005209,2.257209,300.005209,300.017209,3483,133361,300.000000,0,0,CBC,1
9,None,4,14158.424234,14158.424234,14158.424234,15058.666644,15058.666644,17014.917271,0.005132,1.581132,300.065132,300.077132,2002,145031,300.000000,0,0,CBC,1
10,None,4,14274.102667,14274.102667,14274.102667,15791.324469,15861.742088,17884.174136,0.005260,4.157260,300.069260,300.085260,1674,135730,300.000000,0,0,CBC,1
