instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.237421,0.545414,0.570383,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000001,0.236506,0.539409,0.564354,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.225676,0.441063,0.443098,46,1327,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.232566,0.546888,0.568700,69,1543,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,6429.875000,6429.875000,6429.875000,6535.000000,6548.000000,6548.000000,0.000002,0.239324,0.344354,0.345355,18,1253,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,6427.925000,6427.925000,6427.925000,6535.000000,6548.000000,6548.000000,0.000001,0.235739,0.396662,0.405824,35,1212,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.234381,0.538132,0.563214,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000003,0.236240,0.539551,0.564556,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,6374.600000,6374.600000,6374.600000,6535.000000,6548.000000,6548.000000,0.000002,0.241983,0.418168,0.433471,47,1402,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.237419,0.543177,0.568255,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000003,0.238145,0.544702,0.569760,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
