instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,25877.609268,25877.609268,25877.609268,25974.517669,25974.517669,100000000000000007629769841091887003294964970946560.000000,0.045001,10.465001,0.045001,300.557001,744,66038,300.000000,0,0,CBC,1
1,None,64,25875.164122,25875.164122,25875.164122,25971.514359,25971.514359,26427.000000,0.047536,13.311536,300.195536,300.207536,336,37548,300.000000,0,0,CBC,1
2,None,64,25879.379280,25879.379280,25879.379280,25976.388674,25976.388674,26643.000000,0.045591,17.577591,300.813591,300.825591,378,37426,300.000000,0,0,CBC,1
3,None,64,25878.210142,25878.210142,25878.210142,25973.205934,25973.205934,26627.000000,0.049624,13.285624,300.193624,300.209624,300,40930,300.000000,0,0,CBC,1
4,None,64,25873.774641,25873.774641,25873.774641,25970.524625,25970.524625,27347.000000,0.048498,14.968498,300.168498,300.184498,382,41928,300.000000,0,0,CBC,1
5,None,64,25876.056017,25876.056017,25876.056017,25973.271406,25973.271406,26549.000000,0.032272,14.716272,300.772272,300.788272,305,38068,300.000000,0,0,CBC,1
6,None,64,25879.699669,25879.699669,25879.699669,25976.288155,25976.288155,26487.000000,0.045914,13.181914,300.277914,300.293914,281,37109,300.000000,0,0,CBC,1
7,None,64,25882.109300,25882.109300,25882.109300,25980.297737,25980.297737,26918.000000,0.040642,14.764642,300.188642,300.204642,305,41579,300.000000,0,0,CBC,1
8,None,64,25876.153022,25876.153022,25876.153022,25972.600798,25972.600798,26758.000000,0.045444,16.345444,300.381444,300.393444,327,42321,300.000000,0,0,CBC,1
9,None,64,25875.032261,25875.032261,25875.032261,25973.603550,25973.603550,26615.000000,0.030657,16.186657,300.586657,300.602657,319,38705,300.000000,0,0,CBC,1
10,None,64,25876.714920,25876.714920,25876.714920,25973.710849,25973.710849,26586.000000,0.062627,14.938627,300.210627,300.222627,322,39326,300.000000,0,0,CBC,1
