instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,511.617840,511.617840,511.617840,567.459589,568.100700,568.100700,0.000012,0.011518,0.000012,0.011853,1,44,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,525.835148,525.835148,525.835148,567.510988,568.100700,568.100700,0.000009,0.007092,0.007288,0.007554,1,45,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,506.498562,506.498562,506.498562,566.587371,568.100700,568.100700,0.000012,0.017607,0.017826,0.018062,1,45,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,533.409017,533.409017,533.409017,587.233049,587.874160,587.874160,0.000013,0.007675,0.007880,0.008118,1,46,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,512.922387,512.922387,512.922387,580.302430,580.579375,580.579375,0.000002,0.014685,0.014936,0.015186,1,51,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,509.457325,509.457325,509.457325,574.009978,584.454270,584.454270,0.000002,0.052990,0.076743,0.076828,24,168,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,521.653412,521.653412,521.653412,574.566350,574.566350,574.566350,0.000002,0.003416,0.003716,0.003915,1,35,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,512.012793,512.012793,512.012793,567.641525,568.100700,568.100700,0.000001,0.007105,0.007360,0.007638,1,51,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,524.218255,524.218255,524.218255,575.088421,575.120480,575.120480,0.000002,0.014864,0.015097,0.015367,1,50,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,517.623283,517.623283,517.623283,568.100700,568.100700,568.100700,0.000001,0.003380,0.003686,0.003878,1,37,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,528.790826,528.790826,528.790826,581.586130,581.586130,581.586130,0.000002,0.003174,0.003443,0.003614,1,37,3600.000000,0,0,0,GUROBI,1,0,0,0
