instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,8608417.946508,8608417.946508,8608417.946508,8696888.572758,8920510.419720,100000000000000007629769841091887003294964970946560.000000,0.004901,0.172901,0.004901,300.052901,91387,210419,300.000000,0,0,CBC,1
1,None,16,8608071.298468,8608071.298468,8608071.298468,8696753.436357,8930555.113851,8969751.758130,0.001872,0.121872,300.213872,300.217872,78034,152682,300.000000,0,0,CBC,1
2,None,16,8730719.147786,8730719.147786,8730719.147786,9080339.935362,9086437.654228,9117572.923050,0.001497,0.117497,300.377497,300.381497,48344,135785,300.000000,0,0,CBC,1
3,None,16,9056623.644596,9056623.644596,9056623.644596,9073130.928646,9087992.041355,9121134.461650,0.000975,0.132975,300.328975,300.328975,77755,215386,300.000000,0,0,CBC,1
