instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,511.617840,511.617840,511.617840,567.459589,568.100700,568.100700,0.000024,0.007525,0.000024,0.007864,1,44,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,507.044784,507.044784,507.044784,563.009589,563.650700,563.650700,0.000023,0.010201,0.010406,0.010643,1,43,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,468.979000,468.979000,468.979000,504.619700,504.619700,504.619700,0.000018,0.003615,0.003921,0.004112,1,36,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,461.357659,461.357659,461.357659,515.731940,515.731940,515.731940,0.000022,0.003619,0.003960,0.004148,1,40,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,511.519943,511.519943,511.519943,567.100436,567.100700,567.100700,0.000010,0.010697,0.010975,0.011293,1,45,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,496.445148,496.445148,496.445148,544.731433,546.340480,546.340480,0.000002,0.008568,0.008843,0.009157,1,38,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,510.450758,510.450758,510.450758,567.275806,568.100700,568.100700,0.000002,0.009862,0.010146,0.010469,1,44,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,463.330091,463.330091,463.330091,513.731940,513.731940,513.731940,0.000002,0.004699,0.005095,0.005337,1,37,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,509.207186,509.207186,509.207186,566.225446,567.100700,567.100700,0.000002,0.008220,0.008498,0.008799,1,44,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,463.464490,463.464490,463.464490,513.731940,513.731940,513.731940,0.000002,0.004682,0.005079,0.005322,1,37,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,526.742908,526.742908,526.742908,586.320436,586.320700,586.320700,0.000002,0.010407,0.010672,0.010973,1,47,3600.000000,0,0,0,GUROBI,1,0,0,0
