instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,27844619.173496,27872284.494215,27855989.226188,27961293.988161,27990186.328298,27991042.647221,2.412574,2.884445,2.995017,3.024580,67,1405,3600.000000,17,5,100,GUROBI,1,2,0,0
1,Old,16,27846946.068369,27874679.033237,27858306.734225,27963858.095472,27990566.145295,27993304.891250,1.804858,2.234550,2.371143,2.419696,60,1452,3600.000000,17,5,0,GUROBI,1,2,0,0
2,Old,16,27842874.956239,27870981.700904,27854238.004626,27960077.933318,27986745.850316,27989236.575462,1.778958,2.206855,2.342166,2.362199,55,1282,3600.000000,17,4,0,GUROBI,1,2,0,0
3,Old,16,27841523.217544,27869130.034353,27852899.769536,27957648.317532,27986327.360579,27987715.322479,1.791387,2.304848,2.404094,2.437203,61,1356,3600.000000,17,5,0,GUROBI,1,2,0,0
4,Old,16,27843569.643655,27871404.840902,27854936.694553,27962892.538890,27988369.704740,27989666.368824,1.790481,2.305347,2.506349,2.506514,84,1632,3600.000000,17,5,0,GUROBI,1,2,0,0
5,Old,16,27846031.731904,27873785.398232,27857417.448478,27963490.344599,27989881.212914,27992592.971887,1.790073,2.269143,2.407781,2.422249,69,1435,3600.000000,17,5,0,GUROBI,1,2,0,0
6,Old,16,27843682.872744,27871336.066460,27855056.801800,27959202.916775,27989048.740359,27990268.392571,1.781769,2.284322,2.384505,2.406718,55,1214,3600.000000,17,5,0,GUROBI,1,2,0,0
7,Old,16,27843376.217922,27871463.623740,27854754.518116,27960244.327441,27986734.370130,27989336.374858,1.784769,2.236202,2.345595,2.369977,48,1289,3600.000000,17,5,0,GUROBI,1,2,0,0
8,Old,16,27847528.671906,27875153.617498,27858900.010042,27963231.260396,27991194.801527,27993841.780710,1.790336,2.281639,2.441281,2.458715,78,1542,3600.000000,17,5,0,GUROBI,1,2,0,0
9,Old,16,27843450.977280,27871274.919700,27854824.183210,27960512.600485,27987225.544539,27989347.535475,1.793291,2.251695,2.328162,2.362469,72,1663,3600.000000,17,5,0,GUROBI,1,2,0,0
10,Old,16,27842916.126826,27870663.693012,27854282.145892,27962640.121610,27986479.751510,27989199.113270,1.785467,2.326096,2.478917,2.479084,59,1296,3600.000000,17,5,0,GUROBI,1,2,0,0
