instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,25490184.451460,25510711.100193,25503137.932751,25685717.768900,25691347.510684,100000000000000007629769841091887003294964970946560.000000,2.915381,4.907381,2.915381,300.023381,11536,69309,300.000000,4,4,CBC,1
1,Farkas,4,25490167.354023,25510722.022556,25503122.345772,25689336.704708,25689336.704708,25818687.922823,0.158731,1.806731,300.066731,300.086731,7340,61109,300.000000,4,4,CBC,1
2,Farkas,4,25494048.268599,25514539.887712,25506975.503262,25690886.660430,25690886.660430,25797448.813297,0.161315,2.905315,300.049315,300.073315,8847,74343,300.000000,4,4,CBC,1
3,Farkas,4,25489541.753136,25510071.376703,25502496.853124,25687235.334377,25687235.334377,25844577.174068,0.157826,3.309826,300.089826,300.117826,8704,48581,300.000000,4,4,CBC,1
4,Farkas,4,25488243.760845,25508699.552938,25501176.011323,25688773.035786,25688773.035786,25814636.452419,0.154413,2.702413,300.066413,300.090413,7349,59337,300.000000,4,4,CBC,1
5,Farkas,4,25490653.838379,25511203.773341,25503644.597776,25710375.557587,25710382.718486,25823579.649412,0.161268,5.333268,300.053268,300.093268,8344,54319,300.000000,4,4,CBC,1
6,Farkas,4,25491184.650180,25511779.883897,25504166.223868,25677355.922519,25677355.922519,25901562.354619,0.154225,3.038225,300.054225,300.078225,9963,57013,300.000000,4,4,CBC,1
7,Farkas,4,25488470.656461,25509012.494170,25501435.176869,25684917.522497,25684917.522497,25858182.915033,0.155433,3.187433,300.079433,300.107433,8087,55254,300.000000,4,4,CBC,1
8,Farkas,4,25488698.190397,25509258.295016,25501640.937525,25699736.874396,25699736.874396,25819505.201642,0.156793,1.336793,300.072793,300.088793,8108,53977,300.000000,4,4,CBC,1
9,Farkas,4,25488149.016469,25508675.860469,25501108.886847,25686518.412700,25686518.412700,25814485.099913,0.169024,3.337024,300.037024,300.065024,9425,66083,300.000000,4,4,CBC,1
10,Farkas,4,25490328.984510,25510855.975429,25503280.063495,25690700.981497,25690700.981497,25813137.526620,0.162284,5.274284,300.054284,300.086284,7162,55628,300.000000,4,4,CBC,1
