instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,-61647584.873762,-61647584.873762,-61647584.873762,-54829579.589769,-54559708.940490,-54558535.014236,0.000002,20.403001,42.364769,42.365779,138,45264,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,-61568194.865518,-61568194.865518,-61568194.865518,-54806190.807910,-54513324.072963,-54513324.072962,0.000002,17.921764,33.511967,38.400008,176,44674,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,-61835656.453770,-61835656.453770,-61835656.453770,-54917182.771729,-54525737.475891,-54525737.475891,0.000003,20.486154,44.862309,52.470634,225,57987,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,-61576594.569377,-61576594.569377,-61576594.569377,-54846488.301199,-54584593.295575,-54584593.295575,0.000003,18.182394,23.527935,28.548635,82,26635,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,-61650165.478859,-61650165.478859,-61650165.478859,-54811606.283811,-54513493.295371,-54509044.491709,0.000002,16.917805,22.247554,29.944755,74,29455,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,-61641630.258203,-61641630.258203,-61641630.258203,-54825524.610209,-54575635.672816,-54574144.742844,0.000002,18.641417,32.961545,32.962433,100,32161,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,-61643565.278259,-61643565.278259,-61643565.278259,-54837480.246076,-54599568.107423,-54598235.976990,0.000002,21.842347,54.188007,54.188924,187,60284,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,-61767840.522265,-61767840.522265,-61767840.522265,-55092017.264272,-54621071.852029,-54621007.419692,0.000002,19.441684,47.866466,49.122726,307,62403,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,-61696276.297674,-61696276.297674,-61696276.297674,-54945909.791297,-54723468.031830,-54723468.031830,0.000003,16.379952,29.889945,31.642922,152,34923,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,-61662075.341393,-61662075.341393,-61662075.341393,-54864764.485206,-54676562.354880,-54674542.717632,0.000003,23.470708,27.930100,34.332153,89,31732,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,-61654240.283855,-61654240.283855,-61654240.283855,-54782012.950508,-54540277.751161,-54538862.732432,0.000003,23.650662,39.304559,40.637411,142,46814,3600.000000,0,0,0,GUROBI,1,0,0,0
