instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,-74325169.345138,-74319901.591432,-74319931.131124,-74165175.122445,-73905546.815478,-73899701.000000,0.970357,1.236725,73.434645,77.556704,30915,530409,3600.000000,4,6,27,GUROBI,1,0,0,0
1,Farkas,4,-74325165.117008,-74319894.636655,-74319924.195772,-74165044.711503,-73906262.267219,-73898882.000000,0.015984,0.188520,56.072784,69.975314,28583,547339,3600.000000,4,6,0,GUROBI,1,0,0,0
2,Farkas,4,-74325192.170413,-74319924.003095,-74319953.529099,-74165205.259826,-73907022.492063,-73899665.000000,0.014938,0.148317,35.895868,58.169829,29774,530257,3600.000000,4,6,0,GUROBI,1,0,0,0
3,Farkas,4,-74325189.070410,-74319920.613631,-74319950.165483,-74165058.401676,-73903721.897463,-73896987.000000,0.014744,0.179238,43.712799,43.712946,20577,297335,3600.000000,4,6,0,GUROBI,1,0,0,0
4,Farkas,4,-74325168.266634,-74319899.346891,-74319928.822325,-74151408.098147,-73903687.811603,-73899372.000000,0.014876,0.198662,56.693818,56.694969,27443,451412,3600.000000,4,6,0,GUROBI,1,0,0,0
5,Farkas,4,-74325169.599631,-74319901.491237,-74319931.012412,-74162401.708826,-73904770.535677,-73898578.000000,0.015929,0.193549,61.789210,61.792806,29982,487042,3600.000000,4,6,0,GUROBI,1,0,0,0
6,Farkas,4,-74325177.896280,-74319911.805829,-74319941.384604,-74161171.989347,-73906087.809623,-73898713.000000,0.016941,0.180063,78.810790,78.810979,35480,652202,3600.000000,4,6,0,GUROBI,1,0,0,0
7,Farkas,4,-74325189.957573,-74319921.824740,-74319951.544181,-74164663.473539,-73905398.213394,-73899591.000000,0.016436,0.178287,54.975816,54.976675,23469,362986,3600.000000,4,6,0,GUROBI,1,0,0,0
8,Farkas,4,-74325180.978284,-74319911.433469,-74319940.991216,-74164516.289224,-73905401.574432,-73899658.000000,0.016191,0.170789,55.485713,55.486413,22232,405189,3600.000000,4,6,0,GUROBI,1,0,0,0
9,Farkas,4,-74325173.545007,-74319905.349064,-74319934.884844,-74158262.271196,-73905397.029224,-73898909.000000,0.015018,0.195876,43.715178,43.715780,20301,338613,3600.000000,4,6,0,GUROBI,1,0,0,0
10,Farkas,4,-74325192.901161,-74319921.605295,-74319951.095535,-74159569.298609,-73903693.744082,-73899809.000000,0.017503,0.255605,71.384167,71.389026,31901,555979,3600.000000,4,6,0,GUROBI,1,0,0,0
