instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,149.588766,275.593001,159.985220,567.951205,568.100700,568.100700,2.515188,2.611188,2.651188,2.655188,10,203,300.000000,79,1,CBC,1
1,New,16,131.947116,248.464501,134.991353,540.649483,540.725140,540.725140,1.545058,1.601058,1.697058,1.697058,20,187,300.000000,60,2,CBC,1
2,New,16,69.180595,228.521668,72.560245,465.455140,465.531940,465.531940,1.361792,1.393792,1.417792,1.421792,6,99,300.000000,54,2,CBC,1
3,New,16,102.502937,236.048582,117.265202,501.827008,501.827090,501.827090,1.292573,1.332573,1.368573,1.372573,7,136,300.000000,52,2,CBC,1
4,New,16,119.628778,258.678288,147.360923,511.799203,511.915140,511.915140,1.738231,1.766231,1.802231,1.806231,6,143,300.000000,69,3,CBC,1
5,New,16,148.210664,271.240017,153.265690,576.883429,577.094650,577.094650,1.643560,1.759560,1.959560,1.963560,42,304,300.000000,80,1,CBC,1
6,New,16,128.420444,224.129165,146.674386,552.176577,557.562130,557.562130,1.783850,2.251850,2.575850,2.579850,50,890,300.000000,62,3,CBC,1
7,New,16,145.594031,240.456818,151.267925,570.436616,572.236690,572.236690,0.985989,1.461989,2.029989,2.037989,104,1184,300.000000,48,1,CBC,1
8,New,16,83.607706,197.174229,88.662731,432.331421,432.709700,432.709700,1.133709,1.165709,1.205709,1.205709,7,113,300.000000,48,1,CBC,1
9,New,16,84.647018,230.332398,89.702043,476.165145,476.241940,476.241940,1.201291,1.229291,1.261291,1.265291,6,99,300.000000,52,1,CBC,1
10,New,16,165.406941,294.008408,176.713768,598.313089,600.022820,600.022820,1.697677,2.045677,2.429677,2.433677,78,813,300.000000,77,1,CBC,1
