instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,0.000002,0.000002,0.135874,0.146215,1,2938,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,115129.496032,115129.496032,115129.496032,115131.000000,115131.000000,115131.000000,0.000003,0.171504,0.176239,0.179761,1,1960,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,115139.833333,115139.833333,115139.833333,115147.000000,115148.000000,115148.000000,0.000003,0.222326,0.227319,0.231765,1,1968,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,115153.290043,115153.290043,115153.290043,115155.000000,115155.000000,115155.000000,0.000003,0.227862,0.232767,0.234799,1,2300,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,115154.125000,115154.125000,115154.125000,115155.000000,115155.000000,115155.000000,0.000003,0.242614,0.247431,0.250270,1,2398,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,115155.723810,115155.723810,115155.723810,115157.000000,115157.000000,115157.000000,0.000003,0.163819,0.170922,0.174625,1,2259,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,115157.833333,115157.833333,115157.833333,115159.000000,115159.000000,115159.000000,0.000003,0.211676,0.216518,0.219893,1,2370,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,115143.110577,115143.110577,115143.110577,115144.000000,115144.000000,115144.000000,0.000002,0.180383,0.185264,0.188968,1,2054,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,115171.607143,115171.607143,115171.607143,115176.750000,115177.000000,115177.000000,0.000003,0.342203,0.359067,0.363056,4,2011,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,115148.466667,115148.466667,115148.466667,115152.000000,115152.000000,115152.000000,0.000003,0.351424,0.411953,0.415802,12,2397,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,115150.534848,115150.534848,115150.534848,115150.909091,115151.000000,115151.000000,0.000002,0.201611,0.206507,0.207997,1,2372,3600.000000,0,0,0,GUROBI,1,0,0,0
