instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,-74325169.345138,-74309425.687333,-74317896.624684,-74161941.538313,-73907003.902845,-73899701.000000,4.883521,5.212322,59.615555,64.377117,22609,355770,3600.000000,39,27,27,GUROBI,1,32,0,0
1,Farkas,16,-282194589.960032,-282194589.960032,-282194589.960032,-275665627.664621,-274613895.281268,-274589536.000000,0.964877,1.316917,35.793816,35.794629,10699,314085,3600.000000,39,27,0,GUROBI,1,33,2,1
2,Farkas,16,-126100929.788656,-126100929.788656,-126100929.788656,-120231158.051184,-119755327.037662,-119752559.945579,0.600573,0.839116,53.983408,53.985283,15534,437784,3600.000000,39,27,0,GUROBI,1,21,0,11
3,Farkas,16,-495137773.810224,-494967323.917624,-495137773.584580,-483759669.531586,-481994592.727428,-481951945.000000,1.318172,1.525689,323.078764,323.086831,55292,2083663,3600.000000,39,27,0,GUROBI,1,25,2,9
4,Farkas,16,-196837778.750355,-196837778.750355,-196837778.750355,-194002401.560700,-193358709.699745,-193340466.000000,0.869368,1.063156,84.835652,84.836790,16123,572499,3600.000000,39,27,0,GUROBI,1,28,5,9
5,Farkas,16,-115502461.413430,-115490380.373058,-115502461.413430,-114671485.705423,-114189670.329226,-114178983.000000,0.623213,0.885895,190.107367,190.115215,46988,1712110,3600.000000,39,27,0,GUROBI,1,32,0,0
6,Farkas,16,-477296221.458952,-477296221.570131,-477296221.458952,-468612459.188583,-467585801.492318,-467539277.036044,1.237306,1.442500,55.054820,55.054996,14467,549705,3600.000000,39,27,0,GUROBI,1,22,2,12
7,Farkas,16,-271934154.979744,-271934154.979744,-271934154.979744,-266529837.339367,-265900865.227280,-265874326.000000,0.942241,1.092716,90.228877,109.396197,33526,1056334,3600.000000,39,27,0,GUROBI,1,31,3,4
8,Farkas,16,-423926277.502412,-423772364.915361,-423926277.502412,-415089623.246565,-413844623.210942,-413803743.999809,1.227984,1.483716,118.100124,122.831043,23501,944574,3600.000000,39,27,0,GUROBI,1,31,2,3
9,Farkas,16,-277462749.454649,-277462749.454649,-277462749.454649,-259194247.973426,-258726636.351825,-258700796.000000,1.077893,1.240130,52.543440,54.055425,17985,527742,3600.000000,39,27,0,GUROBI,1,22,2,12
10,Farkas,16,-451310246.863776,-451310246.863776,-451310246.863776,-440168818.732043,-438839558.859920,-438795729.000000,1.229902,1.400540,94.362418,94.751101,19914,702911,3600.000000,39,27,0,GUROBI,1,27,3,8
