instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,95919464.000000,97834834.000000,97308834.000000,106929598.956037,106939359.869194,106940226.000000,0.979422,1.123221,0.979422,1.128995,5,329,3600.000000,4,14,19,GUROBI,1,0,0,0
1,Old,4,95919761.297800,97832501.297800,97309131.297800,106930602.409785,106941119.000000,106941119.000000,0.549606,0.688352,0.694745,0.695589,7,381,3600.000000,4,12,0,GUROBI,1,0,0,0
2,Old,4,95911732.088400,97830247.088400,97819115.598666,106936513.548371,106946203.000000,106946203.000000,0.550615,0.704323,0.710423,0.711268,7,405,3600.000000,4,13,0,GUROBI,1,0,0,0
3,Old,4,95913415.810200,97829491.336200,97829491.336200,106925762.966175,106933047.000000,106933047.000000,0.525960,0.668009,0.676055,0.677022,7,390,3600.000000,4,8,0,GUROBI,1,0,0,0
4,Old,4,95908494.286200,97822644.953200,97299274.427200,106919465.251150,106931293.000000,106931293.000000,0.562423,0.726578,0.736674,0.737480,7,441,3600.000000,4,16,0,GUROBI,1,0,0,0
5,Old,4,95918611.412400,97833981.412400,97833981.412400,106928310.413199,106938782.000000,106938782.000000,0.535522,0.672405,0.679171,0.680021,7,359,3600.000000,4,9,0,GUROBI,1,0,0,0
6,Old,4,95914519.624000,97829889.624000,97728191.742000,106920828.849067,106931341.687351,106934340.000000,0.537142,0.669236,0.675912,0.676723,7,382,3600.000000,4,11,0,GUROBI,1,0,0,0
7,Old,4,95911456.173200,97829645.377400,97829645.377400,106933576.854794,106942250.738855,106944070.000000,0.577221,0.729496,0.738891,0.739776,7,417,3600.000000,4,16,0,GUROBI,1,0,0,0
8,Old,4,95904016.771400,97821310.975600,97292681.501600,106911042.948520,106921608.000000,106921608.000000,0.576260,0.714552,0.723499,0.723616,7,349,3600.000000,4,16,0,GUROBI,1,0,0,0
9,Old,4,95916881.663800,97832956.663800,97306956.663800,106920045.583719,106930524.000000,106930524.000000,0.591220,0.728291,0.736070,0.736894,7,344,3600.000000,4,16,0,GUROBI,1,0,0,0
10,Old,4,95923865.271600,97838529.745600,97838529.745600,106929952.294911,106933075.657009,106943339.000000,0.532193,0.661547,0.667486,0.667603,6,346,3600.000000,4,9,0,GUROBI,1,0,0,0
