instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,12907.779167,12907.779167,12907.779167,15483.577258,16029.692681,16029.692681,0.000008,0.372001,0.475760,0.475935,35,2508,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,12912.520833,12912.520833,12912.520833,15430.901631,16026.192681,16026.692681,0.000003,0.332238,0.602337,0.633745,102,4017,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,12914.237500,12914.237500,12914.237500,15579.569910,16020.992681,16020.992681,0.000002,0.437641,0.550006,0.569416,39,2966,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,12899.737500,12899.737500,12899.737500,15701.107785,16037.592681,16037.592681,0.000002,0.658352,0.803053,0.803232,28,2608,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,12907.779167,12907.779167,12907.779167,15506.330347,16031.692681,16031.692681,0.000002,0.341521,0.440627,0.463297,53,2646,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,12908.704167,12908.704167,12908.704167,15278.843735,16011.275617,16012.692681,0.000003,0.249925,0.432770,0.527716,82,3827,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,12904.487500,12904.487500,12904.487500,15469.140624,15983.992681,15983.992681,0.000002,0.306000,0.497520,0.524759,51,2137,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,12912.787500,12912.787500,12912.787500,15366.666514,16039.692681,16039.692681,0.000003,0.336751,0.501266,0.501439,80,2805,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,12904.937500,12904.937500,12904.937500,15323.776003,16042.512059,16042.992681,0.000002,0.348366,0.570727,0.633132,74,2612,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,12903.779167,12903.779167,12903.779167,15585.511102,16014.192400,16014.992681,0.000002,0.346460,0.435100,0.446192,40,2242,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,12895.887500,12895.887500,12895.887500,15409.527638,16006.692681,16006.692681,0.000002,0.324934,0.464068,0.466016,53,2599,3600.000000,0,0,0,GUROBI,1,0,0,0
