instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,2748.345238,3115.845238,2920.845238,7075.207601,7350.000000,7350.000000,0.629021,0.787619,1.490431,1.813865,910,13080,3600.000000,4,3,52,GUROBI,1,0,0,0
1,Farkas,4,2918.848478,3187.094469,3080.652612,7116.851941,7210.000000,7210.000000,0.009068,0.214100,0.240325,0.280473,69,1567,3600.000000,4,3,0,GUROBI,1,0,0,0
2,Farkas,4,2488.738575,2709.789204,2563.840199,5164.312939,5174.250000,5174.250000,0.010964,0.059990,0.066349,0.066782,16,280,3600.000000,4,3,0,GUROBI,1,0,0,0
3,Farkas,4,2638.202038,2880.712542,2765.497956,6668.578814,6769.731861,6770.000000,0.008697,0.170287,0.239232,0.255088,98,1487,3600.000000,4,3,0,GUROBI,1,0,0,0
4,Farkas,4,2109.438323,2333.045754,2277.116600,4771.625185,4820.666667,4820.666667,0.011278,0.064637,0.070824,0.074674,18,291,3600.000000,4,3,0,GUROBI,1,0,0,0
5,Farkas,4,2409.198420,2633.284344,2553.254220,6062.953999,6109.583333,6109.583333,0.015428,0.099344,0.116321,0.119994,28,431,3600.000000,4,3,0,GUROBI,1,0,0,0
6,Farkas,4,2614.195569,2827.918494,2777.554893,6934.680089,7084.522293,7085.000000,0.009692,0.134497,0.378593,0.378677,305,3163,3600.000000,4,3,0,GUROBI,1,0,0,0
7,Farkas,4,2528.253766,2826.895427,2708.253766,6217.133366,6246.666667,6246.666667,0.009867,0.096392,0.102543,0.106665,15,419,3600.000000,4,3,0,GUROBI,1,0,0,0
8,Farkas,4,2807.349392,2987.349392,2987.349392,5255.313392,5260.000000,5260.000000,0.012858,0.081585,0.085175,0.085752,4,289,3600.000000,4,3,0,GUROBI,1,0,0,0
9,Farkas,4,2945.700111,3192.832726,2991.550542,7089.175275,7330.000000,7330.000000,0.012659,0.162335,0.341235,1.053169,990,11632,3600.000000,4,3,0,GUROBI,1,0,0,0
10,Farkas,4,2947.618088,3130.626939,3109.752350,6722.966672,6830.000000,6830.000000,0.012737,0.098614,0.135012,0.151023,77,883,3600.000000,4,3,0,GUROBI,1,0,0,0
