instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,-74325169.345138,-74319901.591432,-74319931.131124,-74081569.540180,-74068189.920297,100000000000000007629769841091887003294964970946560.000000,5.294771,6.414771,5.294771,300.046771,20935,177803,300.000000,4,6,CBC,1
1,Old,4,-74325165.117008,-74319894.636655,-74325080.490569,-74055996.416301,-74045537.803866,-70569654.000000,2.915594,16.043594,300.207594,300.291594,12940,114763,300.000000,4,5,CBC,1
2,Old,4,-74325192.170413,-74319924.003095,-74325109.570247,-74051370.399940,-74048845.504369,-70378109.000000,2.666312,15.750312,300.358312,300.434312,12802,97514,300.000000,4,4,CBC,1
3,Old,4,-74325189.070410,-74319920.613631,-74325107.112346,-74045771.950027,-74041768.005185,-72262340.000000,3.004376,16.144376,300.248376,300.336376,12687,100848,300.000000,4,4,CBC,1
4,Old,4,-74325168.266634,-74319899.346891,-74319899.346891,-74029986.493388,-74027004.358930,-71836708.000000,2.884861,16.712861,300.348861,300.436861,11826,129722,300.000000,4,6,CBC,1
5,Old,4,-74325169.599631,-74319901.491237,-74324329.229661,-74043714.158503,-74040187.247946,-69102795.000000,2.702247,16.558247,300.106247,300.198247,12555,119859,300.000000,4,4,CBC,1
6,Old,4,-74325177.896280,-74319911.805829,-74324783.530732,-74040649.748044,-74038069.399987,-73335392.000000,2.560179,11.436179,300.180179,300.240179,12022,121745,300.000000,4,14,CBC,1
7,Old,4,-74325189.957573,-74319921.824740,-74325108.706083,-74045927.406143,-74043643.984657,-70609265.000000,2.680805,14.684805,300.288805,300.368805,11196,124199,300.000000,4,4,CBC,1
8,Old,4,-74325180.978284,-74319911.433469,-74322134.464721,-74019168.810603,-74016200.584928,-73286274.000000,2.858737,18.294737,300.166737,300.266737,11969,101130,300.000000,4,6,CBC,1
9,Old,4,-74325173.545007,-74319905.349064,-74324331.729823,-74033274.638701,-74028612.401105,-72437865.000000,2.833486,18.473486,300.133486,300.225486,13468,96053,300.000000,4,6,CBC,1
10,Old,4,-74325192.901161,-74319921.605295,-74325108.243284,-74058829.049980,-74055816.663622,-71638611.000000,2.674068,14.938068,300.146068,300.238068,11608,95409,300.000000,4,5,CBC,1
