instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,2748.345238,2748.345238,2748.345238,6692.203338,6924.358582,100000000000000007629769841091887003294964970946560.000000,0.013345,1.661345,0.013345,300.053345,16207,288332,300.000000,0,0,CBC,1
1,None,64,2787.155952,2787.155952,2787.155952,9410.413511,9540.000000,9540.000000,0.001492,0.217492,5.921492,5.929492,711,8145,300.000000,0,0,CBC,1
2,None,64,2807.042857,2807.042857,2807.042857,10456.973313,10725.000000,10725.000000,0.001141,1.073141,5.033141,5.049141,466,6243,300.000000,0,0,CBC,1
3,None,64,2747.035714,2747.035714,2747.035714,8245.952982,8609.000000,8609.000000,0.001132,0.209132,134.729132,134.733132,13195,199754,300.000000,0,0,CBC,1
4,None,64,2787.497619,2787.497619,2787.497619,10059.318254,10109.000000,10109.000000,0.001483,1.057483,2.389483,2.405483,108,2581,300.000000,0,0,CBC,1
5,None,64,2752.375000,2752.375000,2752.375000,11226.406804,11360.000000,11360.000000,0.001117,1.309117,3.741117,3.757117,292,4351,300.000000,0,0,CBC,1
6,None,64,2841.332143,2841.332143,2841.332143,11844.417408,11901.000000,11901.000000,0.001115,0.125115,0.589115,0.589115,74,785,300.000000,0,0,CBC,1
7,None,64,2751.173810,2751.173810,2751.173810,10604.239950,10675.000000,10675.000000,0.001105,1.093105,6.213105,6.225105,458,7206,300.000000,0,0,CBC,1
8,None,64,2722.609524,2722.609524,2722.609524,9598.699147,9692.000000,9692.000000,0.001478,0.057478,1.909478,1.913478,367,2964,300.000000,0,0,CBC,1
9,None,64,2735.619048,2735.619048,2735.619048,9965.773821,10176.000000,10176.000000,0.001447,1.377447,18.709447,18.729447,1754,25201,300.000000,0,0,CBC,1
10,None,64,2770.960714,2770.960714,2770.960714,10288.914599,10354.000000,10354.000000,0.001485,1.041485,3.809485,3.821485,267,3894,300.000000,0,0,CBC,1
