instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,1910.000000,2001.666667,1965.466893,2365.000000,3360.000000,3360.000000,2.631444,2.997810,3.227544,3.241902,88,2576,3600.000000,31,18,18,GUROBI,1
1,Farkas,16,1910.000000,2001.666667,1965.466893,2279.444444,3360.000000,3360.000000,0.152295,0.368717,0.652049,0.951175,550,7073,3600.000000,31,18,0,GUROBI,1
2,Farkas,16,1910.000000,2001.666667,1965.466893,2402.970822,3360.000000,3360.000000,0.151871,0.404783,0.590170,0.632618,80,2143,3600.000000,31,18,0,GUROBI,1
3,Farkas,16,1910.000000,2001.666667,1965.466893,2402.970822,3360.000000,3360.000000,0.150871,0.411177,0.599354,0.645320,80,2143,3600.000000,31,18,0,GUROBI,1
4,Farkas,16,1910.000000,2001.666667,1928.500000,2296.990132,3360.000000,3360.000000,0.152438,0.367891,0.749137,1.040065,524,7570,3600.000000,31,18,0,GUROBI,1
5,Farkas,16,1910.000000,2001.666667,1965.466893,2375.530086,3360.000000,3360.000000,0.143660,0.415291,0.637992,0.881413,397,5307,3600.000000,31,18,0,GUROBI,1
6,Farkas,16,1910.000000,2001.666667,1965.466893,2395.626488,3360.000000,3360.000000,0.146606,0.446104,0.613446,0.800286,262,3698,3600.000000,31,18,0,GUROBI,1
7,Farkas,16,1910.000000,2001.666667,1965.466893,2402.970822,3360.000000,3360.000000,0.144776,0.399379,0.578317,0.620577,80,2143,3600.000000,31,18,0,GUROBI,1
8,Farkas,16,1910.000000,2001.666667,1965.466893,2294.061303,3360.000000,3360.000000,0.144839,0.409897,1.085762,1.085853,814,8784,3600.000000,31,18,0,GUROBI,1
9,Farkas,16,1910.000000,2001.666667,1965.466893,2402.970822,3360.000000,3360.000000,0.161253,0.419478,0.599559,0.642192,80,2143,3600.000000,31,18,0,GUROBI,1
10,Farkas,16,1910.000000,2001.666667,1965.466893,2402.970822,3360.000000,3360.000000,0.149459,0.408998,0.588397,0.630870,80,2143,3600.000000,31,18,0,GUROBI,1
