instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,869515.130911,869515.130911,869515.130911,873792.058578,878430.316000,878430.316000,0.010337,0.042337,60.538337,60.538337,57526,89604,300.000000,0,0,CBC,1
1,None,64,866987.302022,866987.302022,866987.302022,871400.451548,875986.316000,875986.316000,0.000796,0.040796,58.492796,58.496796,53319,83481,300.000000,0,0,CBC,1
2,None,64,869819.297578,869819.297578,869819.297578,874144.699108,878726.316000,878726.316000,0.001020,0.037020,61.257020,61.257020,55982,87354,300.000000,0,0,CBC,1
3,None,64,869627.214244,869627.214244,869627.214244,873986.871643,878482.316000,878482.316000,0.000869,0.044869,56.876869,56.880869,52810,73869,300.000000,0,0,CBC,1
4,None,64,868712.190911,868712.190911,868712.190911,872970.885367,877535.316000,877535.316000,0.000804,0.040804,64.652804,64.656804,59340,92398,300.000000,0,0,CBC,1
5,None,64,873079.344244,873079.344244,873079.344244,877364.271911,882034.316000,882034.316000,0.000787,0.016787,64.744787,64.744787,59216,94145,300.000000,0,0,CBC,1
6,None,64,872269.344244,872269.344244,872269.344244,876558.271911,881228.316000,881228.316000,0.001445,0.013445,62.845445,62.845445,58204,92439,300.000000,0,0,CBC,1
7,None,64,868408.376467,868408.376467,868408.376467,872709.720800,877347.316000,877347.316000,0.001433,0.017433,58.937433,58.941433,54996,90733,300.000000,0,0,CBC,1
8,None,64,865908.464244,865908.464244,865908.464244,870296.969914,874798.316000,874798.316000,0.000964,0.044964,63.064964,63.064964,58374,91608,300.000000,0,0,CBC,1
9,None,64,869739.209800,869739.209800,869739.209800,874011.396336,878648.316000,878648.316000,0.000783,0.016783,63.236783,63.236783,58778,94778,300.000000,0,0,CBC,1
10,None,64,871673.024244,871673.024244,871673.024244,876002.089965,880560.316000,880560.316000,0.001526,0.049526,60.405526,60.405526,55226,87945,300.000000,0,0,CBC,1
