instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,-74325169.345138,-74319901.591432,-74319931.131124,-74081569.540180,-74068189.920297,100000000000000007629769841091887003294964970946560.000000,5.284162,6.408162,5.284162,300.048162,20928,177739,300.000000,4,6,CBC,1
1,New,4,-176905724.032575,-176757602.114484,-176758530.560609,-175929340.243337,-175899845.519078,-163489738.000000,44.435689,47.283689,300.183689,300.203689,11582,103793,300.000000,159,21,CBC,1
2,New,4,-77984510.437176,-77896947.880528,-77916319.571220,-77591081.191472,-77572790.184962,-73459772.000000,11.388717,13.940717,300.224717,300.240717,12563,192016,300.000000,96,2,CBC,1
4,New,4,-79471970.371765,-79407467.332543,-79439998.237610,-79189338.362755,-79173973.070292,-73608914.000000,20.605135,25.705135,300.293135,300.305135,12328,122746,300.000000,86,15,CBC,1
5,New,4,-75058841.472385,-74068997.989593,-74110448.582882,-73764174.771405,-73743439.869269,-70978857.000000,4.788206,7.820206,300.220206,300.236206,15112,138849,300.000000,63,1,CBC,1
6,New,4,-97112466.087665,-97099990.086570,-97104753.701764,-96787597.677466,-96742090.373584,-95237714.000000,7.849076,10.069076,300.121076,300.129076,18110,157244,300.000000,108,5,CBC,1
7,New,4,-85289323.957180,-85223311.768317,-85246492.930235,-84967582.538563,-84966723.130379,-83897747.000000,47.794653,53.098653,300.170653,300.186653,11029,77521,300.000000,114,30,CBC,1
8,New,4,-75257921.584195,-75239885.940656,-75239885.940656,-74936437.933509,-74920778.466913,-71451994.000000,12.133614,15.881614,300.341614,300.357614,13049,97051,300.000000,44,12,CBC,1
9,New,4,-90554634.940776,-89621199.162907,-89628848.083918,-87244180.586162,-87184499.314068,-81116209.000000,7.824021,10.688021,300.156021,300.164021,14124,166322,300.000000,160,1,CBC,1
10,New,4,-75591603.600032,-75586371.293757,-75588716.091755,-75237700.465032,-75219491.102139,-71927512.000000,21.901216,25.533216,300.165216,300.181216,12548,99208,300.000000,64,21,CBC,1
