instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000003,0.474977,3.336774,7.265104,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000003,0.463467,3.319282,7.224038,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000004,0.462965,3.323006,7.246382,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,1415.000000,1415.000000,1415.000000,1536.111111,2810.000000,2810.000000,0.000004,0.466024,5.213671,26.537572,16654,188185,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000003,0.476691,3.357650,7.274985,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000002,0.465027,3.335542,7.253644,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000002,0.484879,3.455520,7.461482,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000003,0.467981,3.337976,7.251190,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,1415.000000,1415.000000,1415.000000,1535.000000,2810.000000,2810.000000,0.000004,0.503932,9.455517,29.013885,21276,229600,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000002,0.465688,3.353028,7.385563,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,1415.000000,1415.000000,1415.000000,1518.000000,2810.000000,2810.000000,0.000003,0.496967,3.490389,7.646356,4234,50582,3600.000000,0,0,0,GUROBI,1,0,0,0
