instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,6268.760739,7542.402383,7015.366099,8688.621565,8691.000000,8691.000000,1.794162,1.881472,1.794162,1.884580,2,323,3600.000000,20,36,36,GUROBI,1
1,New,16,6267.730744,7541.685231,6847.503548,8689.117956,8690.000000,8690.000000,0.580908,0.651394,0.652414,0.652519,2,315,3600.000000,22,5,37,GUROBI,1
2,New,16,6273.989148,7542.683042,7343.115792,8691.937500,8692.000000,8692.000000,0.524893,0.580633,0.581397,0.581963,1,272,3600.000000,20,5,37,GUROBI,1
3,New,16,6258.756195,7536.528839,6762.008723,8683.333323,8684.000000,8684.000000,0.829175,0.893669,0.905538,0.905917,15,287,3600.000000,20,16,35,GUROBI,1
4,New,16,6266.911762,7546.191343,6769.357072,8681.705851,8683.000000,8683.000000,1.458144,1.514155,1.515436,1.515537,1,284,3600.000000,20,37,37,GUROBI,1
5,New,16,6260.660509,7534.330218,6750.174618,8683.499989,8683.999985,8683.999985,1.315101,1.381191,1.384318,1.384482,4,284,3600.000000,20,33,33,GUROBI,1
6,New,16,6271.354356,7543.984358,6985.225800,8694.090909,8695.000000,8695.000000,1.472978,1.545989,1.547101,1.547217,2,301,3600.000000,20,38,38,GUROBI,1
7,New,16,6272.744213,7526.889993,6750.820326,8687.695906,8691.000000,8691.000000,0.694028,0.773945,0.776797,0.776895,3,302,3600.000000,24,14,38,GUROBI,1
8,New,16,6266.709983,7544.400105,6774.289986,8698.000000,8698.000000,8698.000000,0.840264,0.910945,0.911716,0.912294,1,288,3600.000000,20,16,36,GUROBI,1
9,New,16,6280.004739,7563.346868,6901.671737,8698.707404,8700.000000,8700.000000,1.381103,1.477683,1.489055,1.489164,15,341,3600.000000,20,35,35,GUROBI,1
10,New,16,6257.261147,7510.464467,7360.041693,8673.454545,8674.000000,8674.000000,1.439995,1.505458,1.506511,1.506607,2,270,3600.000000,20,37,37,GUROBI,1
