instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,7.043999,7.118417,7.043999,7.126532,7.598985,7.598985,2.709765,2.844002,4.135688,4.421087,2335,13180,3600.000000,80,13,13,GUROBI,1,61,0,0
1,Old,64,7.043999,7.118417,7.095510,7.132258,7.598391,7.598985,0.644998,0.841332,2.236114,2.236213,1495,8201,3600.000000,80,13,0,GUROBI,1,61,0,0
2,Old,64,6.157911,6.277438,6.209034,6.551040,7.180816,7.180816,0.703726,0.864138,5.313795,5.475125,5972,40251,3600.000000,80,17,0,GUROBI,1,61,0,0
3,Old,64,7.043999,7.118417,7.113732,7.158013,7.598985,7.598985,0.667598,0.976953,3.329787,3.329886,2983,16228,3600.000000,80,13,0,GUROBI,1,61,0,0
4,Old,64,7.043999,7.118417,7.095510,7.144500,7.598653,7.598985,0.636585,0.902381,2.607739,2.827087,1702,12116,3600.000000,80,13,0,GUROBI,1,61,0,0
5,Old,64,7.055652,7.118417,7.075405,7.187878,7.704604,7.705284,0.786424,1.149831,3.931646,3.936399,3923,24484,3600.000000,80,13,0,GUROBI,1,61,0,0
6,Old,64,7.043999,7.118417,7.095510,7.134551,7.598985,7.598985,0.651035,0.845683,1.056361,1.231237,663,3853,3600.000000,80,13,0,GUROBI,1,61,0,0
7,Old,64,7.043999,7.118417,7.102119,7.145587,7.598985,7.598985,0.723156,0.957581,2.555236,2.622246,2184,12747,3600.000000,80,13,0,GUROBI,1,61,0,0
9,Old,64,7.043999,7.118417,7.101542,7.130416,7.598985,7.598985,0.644141,0.762304,2.374220,2.374709,2279,14001,3600.000000,80,13,0,GUROBI,1,61,0,0
10,Old,64,7.043999,7.118417,7.101542,7.130390,7.598985,7.598985,0.649303,0.760627,3.790422,3.791185,5178,26262,3600.000000,80,13,0,GUROBI,1,61,0,0
