instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,2748.345238,3115.845238,2920.845238,6625.706121,6853.391747,100000000000000007629769841091887003294964970946560.000000,1.070660,3.306660,1.070660,301.114660,34152,380832,300.000000,4,3,CBC,1
1,Farkas,4,2748.009524,3117.009524,2920.984524,7657.455154,8004.000000,8004.000000,0.030515,1.990515,41.770515,41.794515,5292,56909,300.000000,4,3,CBC,1
2,Farkas,4,2750.350000,3117.850000,2922.100000,6909.994900,7238.820384,8413.000000,0.032116,2.072116,300.216116,300.244116,24104,284921,300.000000,4,3,CBC,1
3,Farkas,4,2758.559524,3126.059524,2931.059524,6886.000685,7253.780911,7812.000000,0.028573,1.632573,300.240573,300.260573,30892,263151,300.000000,4,3,CBC,1
4,Farkas,4,2734.213095,3101.713095,2910.463095,7599.833664,7863.000000,7863.000000,0.029872,1.653872,33.493872,33.513872,4092,47748,300.000000,4,3,CBC,1
5,Farkas,4,2740.015476,3108.265476,2914.765476,7228.803829,7506.108458,7920.000000,0.027996,2.039996,300.195996,300.219996,29652,321855,300.000000,4,3,CBC,1
6,Farkas,4,2751.446429,3118.196429,2924.696429,7732.572468,8067.762453,8090.000000,0.036307,1.392307,300.100307,300.120307,40511,430893,300.000000,4,3,CBC,1
7,Farkas,4,2746.190476,3113.690476,2921.690476,6891.061859,7195.197577,7533.000000,0.027580,0.571580,300.139580,300.147580,26858,307024,300.000000,4,3,CBC,1
8,Farkas,4,2746.392857,3113.892857,2918.892857,7565.555995,8010.000000,8010.000000,0.028515,1.320515,149.396515,149.412515,20687,212838,300.000000,4,3,CBC,1
9,Farkas,4,2786.425000,3153.925000,2961.925000,9062.653910,9220.000000,9220.000000,0.035535,1.567535,14.051535,14.067535,1894,18505,300.000000,4,3,CBC,1
10,Farkas,4,2753.916667,3121.416667,2927.916667,7029.078618,7295.085622,7962.000000,0.030981,1.830981,300.194981,300.214981,23939,285913,300.000000,4,3,CBC,1
