instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,14274.102667,14274.102667,14274.102667,15797.830784,16029.692681,16029.692681,0.000003,0.676756,0.813642,0.813832,24,3108,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,14274.102667,14274.102667,14274.102667,15771.654393,16029.692681,16029.692681,0.000002,0.804194,0.945722,0.957988,30,3260,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,15682.504050,15682.504050,15682.504050,17107.972341,17789.329181,17789.329181,0.000003,1.159694,1.727866,1.789365,115,7804,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,14274.102667,14274.102667,14274.102667,15728.037797,16029.692681,16029.692681,0.000002,0.843842,1.057709,1.057898,38,4014,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,14542.847281,14542.847281,14542.847281,15936.952077,16343.567408,16343.567408,0.000002,1.007410,1.236393,1.267807,46,4470,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,14274.102667,14274.102667,14274.102667,15626.677377,16029.692681,16029.692681,0.000002,0.766633,0.910066,0.929094,35,3275,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,14274.102667,14274.102667,14274.102667,15785.123179,16029.692681,16029.692681,0.000002,0.915679,1.077572,1.101740,34,4218,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,14274.102667,14274.102667,14274.102667,15194.968817,16029.692681,16029.692681,0.000002,0.535027,0.962596,0.962780,65,4940,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,14409.886662,14409.886662,14409.886662,15931.817809,16282.339809,16283.567590,0.000002,0.867010,1.117778,1.118033,47,3903,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,14274.102667,14274.102667,14274.102667,15785.180061,16029.692681,16029.692681,0.000003,0.823465,0.939923,0.989718,22,3806,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,16051.302061,16051.302061,16051.302061,17294.194472,18175.177000,18175.177000,0.000002,0.632926,0.969678,1.129651,97,5756,3600.000000,0,0,0,GUROBI,1,0,0,0
