instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,16,12841.689392,12841.689392,12841.689392,12850.138343,12850.650574,12850.860735,0.000002,0.172233,0.176686,0.176822,6,864,3600.000000,0,0,0,GUROBI,1
1,None,16,11349.238230,11349.238230,11349.238230,11357.617845,11357.617845,11357.617845,0.000002,0.128579,0.131882,0.132013,3,819,3600.000000,0,0,0,GUROBI,1
2,None,16,11880.910548,11880.910548,11880.910548,11889.057639,11889.180494,11889.180494,0.000002,0.107349,0.113129,0.113259,5,750,3600.000000,0,0,0,GUROBI,1
3,None,16,12493.854500,12493.854500,12493.854500,12500.297652,12500.361223,12500.361223,0.000002,0.151357,0.159024,0.159183,7,894,3600.000000,0,0,0,GUROBI,1
4,None,16,12799.239859,12799.239859,12799.239859,12805.288492,12805.854267,12805.854267,0.000003,0.081270,0.084103,0.084234,1,772,3600.000000,0,0,0,GUROBI,1
5,None,16,12395.266685,12395.266685,12395.266685,12402.293756,12408.127321,12408.727237,0.000002,0.190900,0.233830,0.251655,32,1088,3600.000000,0,0,0,GUROBI,1
6,None,16,11874.257963,11874.257963,11874.257963,11882.705489,11882.758932,11882.865814,0.000002,0.118314,0.122033,0.123478,5,751,3600.000000,0,0,0,GUROBI,1
7,None,16,12433.197830,12433.197830,12433.197830,12442.952602,12442.952602,12443.602350,0.000002,0.190077,0.203047,0.203188,8,859,3600.000000,0,0,0,GUROBI,1
8,None,16,11328.020429,11328.020429,11328.020429,11335.931156,11336.027658,11336.288261,0.000002,0.091047,0.092441,0.093876,3,687,3600.000000,0,0,0,GUROBI,1
9,None,16,12908.050544,12908.050544,12908.050544,12916.654282,12917.196560,12918.251022,0.000002,0.156951,0.172426,0.172558,12,911,3600.000000,0,0,0,GUROBI,1
10,None,16,12395.525555,12395.525555,12395.525555,12405.645000,12405.928703,12406.407663,0.000003,0.136152,0.141131,0.141261,5,860,3600.000000,0,0,0,GUROBI,1
