instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,315.254902,315.254902,315.254902,8483.354459,8507.901343,100000000000000007629769841091887003294964970946560.000000,0.002199,1.402199,0.002199,300.030199,28800,237259,300.000000,0,0,CBC,1
1,None,16,311.153846,311.153846,311.153846,14160.776524,14323.232285,25419.000000,0.002120,1.438120,300.070120,300.078120,22130,317648,300.000000,0,0,CBC,1
2,None,16,309.134615,309.134615,309.134615,3251.327647,3369.462929,3677.000000,0.002124,0.434124,300.162124,300.170124,28190,211605,300.000000,0,0,CBC,1
3,None,16,310.287671,310.287671,310.287671,3425.306127,3618.363643,3941.000000,0.002102,0.442102,300.126102,300.134102,24591,209423,300.000000,0,0,CBC,1
4,None,16,300.133554,300.133554,300.133554,2488.246584,2553.000816,3051.000000,0.002206,0.698206,300.226206,300.230206,26134,216929,300.000000,0,0,CBC,1
5,None,16,311.884211,311.884211,311.884211,3404.090197,3590.384893,3864.000000,0.002125,0.526125,300.154125,300.162125,26338,170781,300.000000,0,0,CBC,1
6,None,16,314.313725,314.313725,314.313725,3792.411278,3858.274576,4164.000000,0.002118,0.626118,300.146118,300.154118,24190,199968,300.000000,0,0,CBC,1
7,None,16,312.888889,312.888889,312.888889,4085.846434,4202.990476,5968.000000,0.002136,0.710136,300.162136,300.170136,20531,192751,300.000000,0,0,CBC,1
8,None,16,315.268421,315.268421,315.268421,8283.204842,8339.202022,8588.000000,0.002182,1.414182,300.082182,300.090182,21977,216732,300.000000,0,0,CBC,1
9,None,16,313.470588,313.470588,313.470588,4138.716751,4277.865817,7464.000000,0.002118,1.018118,300.098118,300.106118,18321,228551,300.000000,0,0,CBC,1
10,None,16,310.000000,310.000000,310.000000,2388.971579,2405.369233,2614.000000,0.002142,0.550142,300.186142,300.194142,25817,201804,300.000000,0,0,CBC,1
