instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,16,1910.000000,2141.666667,2006.455042,2144.472252,3360.000000,3360.000000,21.851509,24.399509,33.179509,33.199509,438,10294,300.000000,90,18,CBC,1
1,New,16,1910.000000,2008.333333,2001.561898,2223.462019,3360.000000,3360.000000,25.879575,28.523575,36.611575,36.635575,385,9987,300.000000,94,20,CBC,1
2,New,16,1910.000000,2141.666667,2006.455042,2144.472252,3360.000000,3360.000000,21.872599,24.420599,34.356599,34.376599,489,11259,300.000000,90,18,CBC,1
3,New,16,1910.000000,2120.000000,2057.500000,2171.094510,3360.000000,3360.000000,27.058300,29.338300,38.534300,38.546300,404,9280,300.000000,96,22,CBC,1
4,New,16,1910.000000,2002.500000,1981.795509,2178.053270,3360.000000,3360.000000,27.546483,30.050483,38.802483,38.814483,410,9561,300.000000,94,22,CBC,1
5,New,16,1910.000000,2120.000000,2072.792540,2175.971104,3360.000000,3360.000000,19.463438,21.943438,29.815438,29.827438,406,9377,300.000000,65,22,CBC,1
6,New,16,1910.000000,2120.000000,1978.901702,2183.992135,3360.000000,3360.000000,21.832263,24.208263,31.160263,31.180263,393,8146,300.000000,96,20,CBC,1
7,New,16,1910.000000,2095.000000,2036.840000,2183.276590,3360.000000,3360.000000,19.196195,21.812195,33.728195,33.748195,531,13216,300.000000,87,20,CBC,1
8,New,16,1910.000000,2120.000000,1975.772957,2185.953555,3360.000000,3360.000000,18.595267,20.991267,28.631267,28.655267,409,8905,300.000000,94,16,CBC,1
9,New,16,1910.000000,2141.666667,2006.455042,2144.472252,3360.000000,3360.000000,21.859342,24.411342,34.339342,34.359342,489,11259,300.000000,90,18,CBC,1
10,New,16,1910.000000,2141.666667,2006.455042,2144.472252,3360.000000,3360.000000,21.846998,24.398998,34.330998,34.350998,489,11259,300.000000,90,18,CBC,1
