instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,2718.191338,2725.385583,2725.385583,3121.643934,3124.000000,3124.000000,14.530501,15.566563,14.530501,15.598575,6,829,3600.000000,39,3,97,GUROBI,1,0,0,0
1,Farkas,16,2679.390485,2686.577535,2686.275332,3066.517503,3071.000000,3071.000000,0.481897,1.519589,1.726867,1.728078,57,975,3600.000000,39,3,0,GUROBI,1,0,0,0
2,Farkas,16,2580.372060,2585.580693,2585.580693,2976.572759,2982.000000,2982.000000,0.499645,1.290748,1.563428,1.588165,44,591,3600.000000,39,3,0,GUROBI,1,0,0,0
3,Farkas,16,2683.209497,2690.403741,2690.403741,3078.231430,3083.000000,3083.000000,0.470155,1.174758,1.265957,1.270142,22,976,3600.000000,39,3,0,GUROBI,1,0,0,0
4,Farkas,16,2582.432805,2587.641438,2587.641438,2986.154502,2989.000000,2989.000000,0.501376,1.006820,1.113631,1.118654,31,521,3600.000000,39,3,0,GUROBI,1,0,0,0
5,Farkas,16,2576.219351,2581.413595,2581.062325,2963.760916,2968.000000,2968.000000,0.506882,1.207009,1.469616,1.472291,33,611,3600.000000,39,3,0,GUROBI,1,0,0,0
6,Farkas,16,2556.184073,2561.371124,2561.371124,2933.353848,2936.000000,2936.000000,0.499131,1.203276,1.231226,1.233960,9,441,3600.000000,39,3,0,GUROBI,1,0,0,0
7,Farkas,16,2581.458217,2587.645268,2587.645268,2980.079012,2987.000000,2987.000000,0.497794,1.507226,1.650152,1.651244,39,635,3600.000000,39,3,0,GUROBI,1,0,0,0
8,Farkas,16,2642.816153,2649.010398,2649.010398,3029.862668,3035.000000,3035.000000,0.479735,1.092958,1.873644,1.874930,187,887,3600.000000,39,3,0,GUROBI,1,0,0,0
9,Farkas,16,2702.025306,2709.219551,2709.219551,3093.693562,3101.000000,3101.000000,0.471967,1.346629,1.455605,1.466849,35,1027,3600.000000,39,3,0,GUROBI,1,0,0,0
10,Farkas,16,2683.891713,2691.085957,2690.991549,3083.662721,3087.000000,3087.000000,0.470643,1.471875,1.923364,1.926351,108,1175,3600.000000,39,3,0,GUROBI,1,0,0,0
