instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,2748.345238,3778.988095,2894.970238,7075.207601,7350.000000,7350.000000,2.080920,2.229995,2.936235,3.261040,910,13080,3600.000000,64,2,52,GUROBI,1,0,0,0
1,Old,64,2754.642857,3781.035714,2900.455357,8908.872309,9055.000000,9055.000000,0.604080,0.697872,0.860167,0.861707,222,1910,3600.000000,64,2,0,GUROBI,1,14,14,0
2,Old,64,2763.405952,3803.655952,3088.306319,8532.264337,8686.712411,8687.000000,0.769843,0.870761,1.363678,1.519970,927,8794,3600.000000,64,6,0,GUROBI,1,0,0,0
3,Old,64,2760.523810,3822.291667,2999.680952,8031.929015,8209.000000,8209.000000,0.437974,0.513850,0.559927,0.581789,86,1115,3600.000000,64,2,0,GUROBI,1,28,28,0
4,Old,64,2741.857143,3773.750000,2920.630580,7132.663235,7334.530412,7335.000000,0.639935,0.829370,1.521901,1.528682,616,9557,3600.000000,64,3,0,GUROBI,1,4,4,0
5,Old,64,2750.176190,3777.647619,2895.136457,7617.017380,7845.545401,7846.000000,0.696253,0.805174,1.486897,1.529806,869,10795,3600.000000,64,2,0,GUROBI,1,0,0,0
6,Old,64,2737.220238,3767.363095,2881.575521,7449.688887,7611.000000,7611.000000,0.586743,0.723050,0.872925,0.989019,297,3937,3600.000000,64,2,0,GUROBI,1,8,8,0
7,Old,64,2768.542857,3794.107143,2904.142857,8343.722349,8415.490016,8416.000000,0.386333,0.490446,0.516142,0.532817,55,962,3600.000000,64,2,0,GUROBI,1,35,35,0
8,Old,64,2754.159524,3809.952381,2885.996496,8555.770227,8661.000000,8661.000000,0.430781,0.526576,0.544751,0.570344,51,914,3600.000000,64,2,0,GUROBI,1,33,33,0
9,Old,64,2759.594048,3783.236905,2937.094048,7405.957281,7710.000000,7710.000000,0.691440,0.798504,2.368026,2.368467,902,12475,3600.000000,64,3,0,GUROBI,1,4,4,0
10,Old,64,2749.119048,3779.583333,2895.931548,7444.234599,7546.732793,7547.000000,0.653048,0.804017,0.969586,1.015033,200,3109,3600.000000,64,2,0,GUROBI,1,0,0,0
