instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,3192.042000,3729.570000,3381.961718,3842.927612,3983.000000,3983.000000,9.014105,9.633216,9.740999,9.741140,25,2306,3600.000000,64,12,12,GUROBI,1,1,0,0
1,New,64,3027.300201,3125.787457,3125.787457,3958.417135,4034.309524,4034.309524,5.736701,6.239626,6.467818,6.470310,101,2462,3600.000000,64,2,24,GUROBI,1,1,0,0
2,New,64,3142.143279,3206.143279,3206.143279,4358.100333,4469.333333,4469.333333,5.073946,5.369173,5.446778,5.463140,35,1274,3600.000000,64,3,26,GUROBI,1,7,0,0
3,New,64,2939.699705,3031.699705,3031.699705,3819.313428,4016.500000,4016.500000,11.082119,11.391952,11.470205,11.501358,31,1620,3600.000000,64,20,20,GUROBI,1,0,0,0
4,New,64,2947.842066,3079.842066,3041.562114,4122.726694,4247.535714,4247.535714,5.815513,6.222916,6.308173,6.308306,30,1959,3600.000000,64,2,26,GUROBI,1,0,0,0
5,New,64,3047.648760,3308.648760,3280.839903,3753.434132,3867.500000,3867.500000,11.106162,11.441382,11.603648,11.622007,42,2098,3600.000000,64,14,14,GUROBI,1,1,0,0
6,New,64,2876.967303,3024.967303,3024.967303,3661.663873,3701.666667,3701.666667,5.591938,5.871492,5.968646,5.968777,47,1495,3600.000000,64,4,23,GUROBI,1,2,0,0
7,New,64,3335.061179,3914.432108,3536.013407,4157.983073,4310.000000,4310.000000,6.274086,6.605437,6.732949,6.748025,58,1680,3600.000000,64,3,16,GUROBI,1,4,0,0
8,New,64,2788.467857,2867.467857,2848.254617,3735.522127,3793.500000,3793.500000,5.224642,5.633084,5.672291,5.672808,23,1521,3600.000000,64,2,25,GUROBI,1,0,0,0
9,New,64,3051.814577,3808.228095,3441.938479,4086.763430,4344.500000,4344.500000,5.905753,6.266325,6.353036,6.378720,50,1984,3600.000000,64,2,18,GUROBI,1,1,0,0
10,New,64,2800.826308,3124.757762,2908.151371,3664.448311,3948.225000,3948.225000,6.444502,6.845827,6.953051,7.002901,51,1937,3600.000000,64,4,20,GUROBI,1,4,0,0
