instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,13460.233074,13460.233074,13460.233074,20725.466298,20727.634758,21166.000000,0.009294,0.129294,300.373294,300.377294,106678,490773,300.000000,0,0,CBC,1
1,None,16,13455.410529,13455.410529,13455.410529,21127.119694,21127.191799,21166.000000,0.001232,1.037232,300.289232,300.301232,46451,371252,300.000000,0,0,CBC,1
2,None,16,13460.233074,13460.233074,13460.233074,21091.703766,21092.158503,21166.000000,0.000910,0.420910,300.420910,300.428910,65365,396308,300.000000,0,0,CBC,1
3,None,16,12517.205283,12517.205283,12517.205283,12920.038125,17862.000000,17862.000000,0.000872,0.096872,0.468872,0.468872,130,737,300.000000,0,0,CBC,1
4,None,16,13119.815740,13119.815740,13119.815740,17750.357585,17936.655648,19514.000000,0.001612,0.101612,300.417612,300.417612,94988,657998,300.000000,0,0,CBC,1
5,None,16,13928.209156,13928.209156,13928.209156,28764.832952,28778.959773,29043.000000,0.001072,1.025072,300.577072,300.589072,86044,375337,300.000000,0,0,CBC,1
6,None,16,13549.235808,13549.235808,13549.235808,21120.354285,21120.625527,21166.000000,0.001649,0.261649,300.421649,300.425649,64615,527397,300.000000,0,0,CBC,1
7,None,16,13644.449840,13644.449840,13644.449840,21070.190691,21070.261304,21166.000000,0.001594,0.761594,300.465594,300.477594,55342,372158,300.000000,0,0,CBC,1
8,None,16,12678.461913,12678.461913,12678.461913,12810.099332,12866.650800,17862.000000,0.001626,0.101626,300.301626,300.305626,141346,731704,300.000000,0,0,CBC,1
9,None,16,13460.252869,13460.252869,13460.252869,19690.638520,19757.780989,22342.000000,0.001595,0.125595,300.485595,300.485595,91784,706926,300.000000,0,0,CBC,1
10,None,16,13460.251123,13460.251123,13460.251123,20485.510125,20873.260042,21166.000000,0.001379,0.405379,300.373379,300.377379,84191,394685,300.000000,0,0,CBC,1
