instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,6532.083333,6535.666667,6534.715409,6537.500000,6548.000000,6548.000000,37.960573,38.254839,38.495346,38.504455,45,1468,3600.000000,42,41,41,GUROBI,1,40,0,0
1,Farkas,4,6521.083333,6522.833333,6522.583333,6526.000000,6537.000000,6537.000000,1.237954,1.582241,1.740475,1.740767,30,1201,3600.000000,42,41,0,GUROBI,1,40,0,0
2,Farkas,4,6524.916667,6525.416667,6525.416667,6530.000000,6542.000000,6542.000000,1.262160,1.522684,1.789330,1.799153,40,1150,3600.000000,42,41,0,GUROBI,1,40,0,0
3,Farkas,4,6522.416667,6523.000000,6523.000000,6528.055556,6537.000000,6537.000000,1.190670,1.535557,1.810352,1.811300,37,1285,3600.000000,42,41,0,GUROBI,1,40,0,0
4,Farkas,4,6522.916667,6528.500000,6524.666667,6529.250000,6538.000000,6538.000000,1.178495,1.484067,1.696402,1.702865,32,1152,3600.000000,42,41,0,GUROBI,1,40,0,0
5,Farkas,4,6517.833333,6520.000000,6520.000000,6525.400000,6534.000000,6534.000000,1.205153,1.543105,1.744330,1.745426,25,1017,3600.000000,42,41,0,GUROBI,1,40,0,0
6,Farkas,4,6516.166667,6518.833333,6518.048742,6521.250000,6534.000000,6534.000000,1.161579,1.509470,1.628130,1.629046,20,1075,3600.000000,42,41,0,GUROBI,1,40,0,0
7,Farkas,4,6524.500000,6528.500000,6525.750000,6529.250000,6538.000000,6538.000000,1.428387,1.750158,2.054000,2.054289,49,1288,3600.000000,42,41,0,GUROBI,1,40,0,0
8,Farkas,4,6512.500000,6516.000000,6514.750000,6518.000000,6529.000000,6529.000000,1.173813,1.486442,1.727133,1.743568,39,1164,3600.000000,42,41,0,GUROBI,1,40,0,0
9,Farkas,4,6529.000000,6534.000000,6531.750000,6536.250000,6542.000000,6542.000000,1.177844,1.500703,1.620852,1.623942,22,1108,3600.000000,42,41,0,GUROBI,1,40,0,0
10,Farkas,4,6521.000000,6523.416667,6523.416667,6527.055556,6534.000000,6534.000000,1.215226,1.703720,1.773943,1.778526,16,978,3600.000000,42,41,0,GUROBI,1,40,0,0
