instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,12907.779167,13557.342500,13453.620591,15692.890384,15692.890384,16029.692681,7.479032,9.315032,300.027032,300.031032,5782,177972,300.000000,4,10,CBC,1
1,Old,4,12907.779167,13557.342500,13201.823008,15835.742949,15835.742949,25225.128635,2.999705,6.527705,300.043705,300.051705,6312,153901,300.000000,4,10,CBC,1
2,Old,4,12907.779167,13557.342500,13296.476824,15815.595368,15815.595368,22080.259954,2.750668,7.210668,300.070668,300.082668,3376,181188,300.000000,4,10,CBC,1
3,Old,4,12907.779167,13557.342500,13402.649234,15730.332033,15730.332033,16463.239181,3.267190,5.699190,300.023190,300.031190,3460,127854,300.000000,4,10,CBC,1
4,Old,4,12907.779167,13557.342500,13296.761285,15488.798531,15488.798531,26159.645050,3.586590,5.946590,300.026590,300.034590,5511,189318,300.000000,4,10,CBC,1
5,Old,4,12907.779167,13557.342500,13241.975000,15667.484759,15667.484759,19215.300911,3.168527,5.516527,300.072527,300.076527,5300,167904,300.000000,4,10,CBC,1
6,Old,4,12817.417500,13466.980833,13210.476439,15753.943787,15753.943787,16309.303863,2.578404,6.410404,300.038404,300.046404,4224,145921,300.000000,4,10,CBC,1
7,Old,4,12907.779167,13557.342500,13442.552635,15778.204079,15779.413414,22414.201727,2.960553,6.932553,300.056553,300.068553,3214,187358,300.000000,4,10,CBC,1
8,Old,4,12907.779167,13557.342500,13256.993432,15768.092998,15768.092998,17993.648773,2.495412,6.795412,300.039412,300.051412,2741,162117,300.000000,4,10,CBC,1
9,Old,4,12909.557500,13559.120833,13442.850801,15751.093197,15751.093197,16695.971273,2.853054,5.513054,300.025054,300.033054,3725,161523,300.000000,4,10,CBC,1
10,Old,4,13000.116667,13649.680000,13319.336474,15785.034422,16029.692681,16029.692681,3.869170,18.493170,125.513170,125.593170,991,52485,300.000000,4,10,CBC,1
