instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,12907.779167,13557.342500,13453.620591,15409.731309,16029.692681,16029.692681,1.117613,1.537901,1.722830,1.805785,79,4395,3600.000000,4,10,10,GUROBI,1
1,Old,4,12912.520833,13561.709167,13265.536054,15558.235242,16026.005072,16026.692681,15.791790,16.223253,16.405594,16.405773,59,3343,3600.000000,4,10,0,GUROBI,1
2,Old,4,12914.237500,13565.550833,13486.762567,15547.399538,16020.992681,16020.992681,0.967637,1.358454,1.472301,1.498007,44,2812,3600.000000,4,10,0,GUROBI,1
3,Old,4,12899.737500,13550.842500,13301.639509,15701.236281,16037.592681,16037.592681,1.085248,1.598299,1.789860,1.790033,35,2271,3600.000000,4,10,0,GUROBI,1
4,Old,4,12907.779167,13556.592500,13376.497271,15447.893591,16031.692681,16031.692681,1.048172,1.424939,1.505687,1.549493,55,2596,3600.000000,4,10,0,GUROBI,1
5,Old,4,12908.704167,13557.267500,13339.310714,15277.469279,16012.692681,16012.692681,1.012191,1.337673,1.545491,1.559125,71,3310,3600.000000,4,10,0,GUROBI,1
6,Old,4,12904.487500,13557.967500,13461.114649,15558.640946,15983.992681,15983.992681,0.935497,1.346818,1.411548,1.411720,29,1979,3600.000000,4,10,0,GUROBI,1
7,Old,4,12912.787500,13564.350833,13192.060833,15404.995766,16039.692681,16039.692681,0.884100,1.273942,1.452061,1.452235,65,3032,3600.000000,4,10,0,GUROBI,1
8,Old,4,12904.937500,13556.875833,13328.515491,15666.901862,16042.992681,16042.992681,0.984671,1.500399,1.560162,1.569053,42,2035,3600.000000,4,10,0,GUROBI,1
9,Old,4,12903.779167,13554.134167,13271.472083,15615.215042,16014.992681,16014.992681,1.078492,1.450299,1.624830,1.625001,82,2996,3600.000000,4,10,0,GUROBI,1
10,Old,4,12895.887500,13544.700833,13171.611054,15403.391231,16006.692681,16006.692681,0.912322,1.278336,1.603736,1.609349,120,4879,3600.000000,4,10,0,GUROBI,1
