instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,112310.613512,112310.613512,112310.613512,112313.362718,112313.362718,112313.362718,0.013872,0.089872,0.113872,0.117872,0,4,300.000000,0,0,CBC,1
1,None,16,109277.841531,109277.841531,109277.841531,109328.029870,109328.029870,109328.029870,0.001731,0.033731,0.041731,0.041731,0,26,300.000000,0,0,CBC,1
2,None,16,109945.415309,109945.415309,109945.415309,109967.448327,109967.448327,109967.448327,0.002125,0.038125,0.042125,0.046125,0,21,300.000000,0,0,CBC,1
3,None,16,111272.560477,111272.560477,111272.560477,111293.439963,111293.439973,111293.439973,0.002187,0.022187,0.030187,0.034187,0,14,300.000000,0,0,CBC,1
4,None,16,111896.659369,111896.659369,111896.659369,111956.185530,111956.185530,111956.185530,0.002471,0.034471,0.038471,0.042471,0,20,300.000000,0,0,CBC,1
5,None,16,110843.778149,110843.778149,110843.778149,110887.697605,110887.697605,110887.697605,0.001632,0.025632,0.033632,0.033632,0,25,300.000000,0,0,CBC,1
6,None,16,110646.858012,110646.858012,110646.858012,110766.525475,110766.525475,110766.525475,0.004087,0.028087,0.032087,0.036087,0,32,300.000000,0,0,CBC,1
7,None,16,111447.153061,111447.153061,111447.153061,111475.773428,111475.773428,111475.773428,0.001630,0.025630,0.033630,0.033630,0,17,300.000000,0,0,CBC,1
8,None,16,111413.474499,111413.474499,111413.474499,111466.968496,111466.968591,111466.968591,0.001983,0.033983,0.057983,0.057983,4,59,300.000000,0,0,CBC,1
9,None,16,111836.868069,111836.868069,111836.868069,111902.351492,111902.351492,111902.351492,0.002232,0.034232,0.038232,0.042232,0,18,300.000000,0,0,CBC,1
