instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,185321.356786,185321.356786,185321.356786,187616.298878,188176.235791,188182.000000,0.000027,0.267897,0.387867,0.390971,63,1679,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,185071.177647,185071.177647,185071.177647,187224.912936,187748.200000,187748.200000,0.000002,0.165339,0.224277,0.237756,41,1165,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,182917.870107,182917.870107,182917.870107,185730.363226,186068.100000,186068.100000,0.000002,0.191805,0.245562,0.251921,40,1044,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,184745.222408,184745.222408,184745.222408,187088.655792,187572.759161,187588.000000,0.000003,0.263691,0.318031,0.318130,23,1346,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,183418.587441,183418.587441,183418.587441,185855.246433,186226.176954,186235.300000,0.000002,0.201390,0.234598,0.234692,26,1006,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,184483.748696,184483.748696,184483.748696,186930.453504,187586.148380,187601.300000,0.000003,0.204871,0.331236,0.337024,74,2042,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,185061.037654,185061.037654,185061.037654,187710.754998,188536.587927,188555.100000,0.000002,0.244557,0.400192,0.410483,137,2288,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,185555.408004,185555.408004,185555.408004,188069.032014,188421.720243,188435.200000,0.000002,0.182488,0.247513,0.247626,41,1251,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,185320.272929,185320.272929,185320.272929,187554.511284,188102.774109,188118.300000,0.000003,0.218642,0.328069,0.328163,66,1753,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,185491.344119,185491.344119,185491.344119,187826.139200,188590.378287,188605.200000,0.000002,0.229537,0.448615,0.514043,141,2968,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,185350.716603,185350.716603,185350.716603,187957.039444,188417.243597,188432.000000,0.000002,0.280110,0.390155,0.427000,87,1882,3600.000000,0,0,0,GUROBI,1,0,0,0
