instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,16,2748.345238,2748.345238,2748.345238,7166.050047,7349.276405,7350.000000,0.000016,0.208210,1.642505,1.657780,742,10210,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,16,2750.213095,2750.213095,2750.213095,7883.835258,8087.000000,8087.000000,0.000002,0.095820,0.297699,0.316275,276,3387,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,16,2776.447619,2776.447619,2776.447619,8276.096894,8495.000000,8495.000000,0.000002,0.064780,0.095500,0.120984,120,988,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,16,2754.800000,2754.800000,2754.800000,7629.082077,7816.504528,7817.000000,0.000002,0.101832,0.264461,0.346885,303,3517,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,16,2773.304762,2773.304762,2773.304762,8699.683744,8891.000000,8891.000000,0.000002,0.119363,0.302296,0.398660,343,4265,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,16,2773.697619,2773.697619,2773.697619,9100.714300,9341.000000,9341.000000,0.000003,0.090196,0.416851,0.493669,543,6102,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,16,2775.247619,2775.247619,2775.247619,10095.797005,10159.000000,10159.000000,0.000002,0.063796,0.072383,0.076834,20,407,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,16,2740.279762,2740.279762,2740.279762,8596.906514,8787.452994,8788.000000,0.000001,0.102988,0.635040,0.714656,858,8741,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,16,2718.454762,2718.454762,2718.454762,8642.633939,8768.000000,8768.000000,0.000002,0.081708,0.154590,0.163430,108,1317,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,16,2707.826190,2707.826190,2707.826190,10593.187973,10645.000000,10645.000000,0.000002,0.051288,0.053670,0.057580,14,322,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,16,2738.058333,2738.058333,2738.058333,8228.757361,8381.550285,8382.000000,0.000002,0.078677,0.153087,0.210474,188,2070,3600.000000,0,0,0,GUROBI,1,0,0,0
