instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,2748.345238,3778.988095,2894.970238,7075.207601,7350.000000,7350.000000,1.766825,1.914811,2.619638,2.944194,910,13080,3600.000000,64,2,52,GUROBI,1,0,0,0
1,Old,64,2750.213095,3780.455952,2885.813095,7883.835258,8087.000000,8087.000000,0.427922,0.523891,0.676612,0.751695,294,3395,3600.000000,64,2,0,GUROBI,1,28,28,0
2,Old,64,2776.447619,3868.869048,3164.152248,8287.878211,8495.000000,8495.000000,0.373974,0.446299,0.489338,0.515704,138,1264,3600.000000,64,3,0,GUROBI,1,48,48,0
3,Old,64,2754.800000,3778.014286,2900.479687,7556.833404,7817.000000,7817.000000,0.566180,0.659978,0.783732,0.898843,256,3221,3600.000000,64,2,0,GUROBI,1,1,1,0
4,Old,64,2773.304762,3799.447619,2916.532168,8617.022088,8890.310901,8891.000000,0.663918,0.745218,0.951571,0.975606,287,3276,3600.000000,64,2,0,GUROBI,1,3,3,0
5,Old,64,2773.697619,3836.661905,3014.354762,9041.560117,9340.873385,9341.000000,0.470140,0.545959,0.800844,0.942879,529,5844,3600.000000,64,2,0,GUROBI,1,28,28,0
6,Old,64,2775.247619,3849.033333,2998.533333,10092.325488,10159.000000,10159.000000,0.326570,0.389562,0.400494,0.405927,24,430,3600.000000,64,1,0,GUROBI,1,50,50,0
7,Old,64,2740.279762,3808.083333,2888.529762,8596.280386,8787.610101,8788.000000,0.620435,0.705692,0.783034,1.033246,485,5055,3600.000000,64,2,0,GUROBI,1,10,10,0
8,Old,64,2718.454762,3774.792857,2915.730357,8652.824672,8768.000000,8768.000000,0.381659,0.476825,0.522523,0.541462,76,1081,3600.000000,64,2,0,GUROBI,1,37,37,0
9,Old,64,2707.826190,3785.051190,3290.139889,10593.187973,10645.000000,10645.000000,0.325549,0.376632,0.379059,0.383000,14,322,3600.000000,64,3,0,GUROBI,1,53,53,0
10,Old,64,2738.058333,3740.308333,3046.558333,8239.863124,8382.000000,8382.000000,0.409619,0.495852,0.551620,0.644433,192,2366,3600.000000,64,3,0,GUROBI,1,31,31,0
