instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,4,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,115155.000000,0.000002,0.000002,0.128201,0.138601,1,2938,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,4,115135.711905,115135.711905,115135.711905,115170.400000,115171.000000,115171.000000,0.000003,0.317280,0.323480,0.327263,1,2060,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,4,115106.666667,115106.666667,115106.666667,115114.227273,115115.000000,115115.000000,0.000003,0.199174,0.204235,0.208007,1,1949,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,4,115049.726190,115049.726190,115049.726190,115076.666667,115077.000000,115077.000000,0.000003,0.205571,0.210613,0.214354,1,1949,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,4,115150.809524,115150.809524,115150.809524,115158.711538,115160.000000,115160.000000,0.000002,0.255772,0.261156,0.265317,1,2026,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,4,115128.833333,115128.833333,115128.833333,115132.750000,115134.000000,115134.000000,0.000002,0.197741,0.202685,0.206546,1,1884,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,4,115163.147619,115163.147619,115163.147619,115168.000000,115169.000000,115169.000000,0.000002,0.200308,0.205113,0.209287,1,1953,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,4,115069.616667,115069.616667,115069.616667,115078.361111,115084.000000,115084.000000,0.000003,0.180265,0.185512,0.189772,1,1935,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,4,115047.624444,115047.624444,115047.624444,115093.416667,115097.000000,115097.000000,0.000003,0.178456,0.183805,0.187820,1,1936,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,4,115171.213889,115171.213889,115171.213889,115192.000000,115192.000000,115192.000000,0.000002,0.334833,0.341810,0.345123,1,1965,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,4,115043.023810,115043.023810,115043.023810,115053.400000,115055.000000,115055.000000,0.000003,0.176779,0.181400,0.184886,1,1924,3600.000000,0,0,0,GUROBI,1,0,0,0
