instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,-2451537.325024,-2451428.829672,-2451468.708650,-2451464.794343,-2451427.933832,-2451297.000000,73.068610,74.236319,91.808593,91.810860,4313,12244,3600.000000,64,2,2,GUROBI,1
1,New,64,-2451549.616183,-2451441.548105,-2451468.153085,-2451466.682777,-2451439.812065,-2451290.000000,59.614616,61.296182,109.021268,109.022734,5102,32091,3600.000000,67,2,2,GUROBI,1
2,New,64,-2451559.926047,-2451451.613983,-2451484.372523,-2451482.428003,-2451451.992135,-2451294.000000,73.729714,74.859155,115.825219,115.852526,4633,26014,3600.000000,64,2,2,GUROBI,1
3,New,64,-2451536.077856,-2451428.712094,-2451455.544054,-2451454.175497,-2451431.105498,-2451328.000000,81.035115,82.584331,116.194291,116.204140,5327,68462,3600.000000,70,2,2,GUROBI,1
4,New,64,-2451559.597302,-2451451.847283,-2451481.888383,-2451481.030624,-2451457.000000,-2451368.000000,73.441521,74.539507,94.536955,94.550706,4844,17470,3600.000000,64,2,2,GUROBI,1
5,New,64,-2451538.931767,-2451431.821836,-2451456.698569,-2451452.815298,-2451434.123457,-2451274.000000,63.505208,64.818068,142.634445,142.636605,9632,96089,3600.000000,65,2,2,GUROBI,1
6,New,64,-2451485.084538,-2451379.339153,-2451394.599509,-2451392.941829,-2451379.215154,-2451229.000000,76.647813,77.846314,116.587611,116.590692,4763,18425,3600.000000,64,2,2,GUROBI,1
7,New,64,-2451540.325024,-2451431.708827,-2451446.961434,-2451444.695219,-2451432.570014,-2451348.000000,71.206180,72.958821,80.973481,80.976448,2469,11657,3600.000000,66,2,2,GUROBI,1
8,New,64,-2451530.470604,-2451422.498208,-2451437.083238,-2451437.210112,-2451421.752232,-2451264.000000,70.901350,72.110361,89.671670,89.673865,4260,11992,3600.000000,64,2,2,GUROBI,1
9,New,64,-2451529.325024,-2451422.005792,-2451454.603916,-2451452.215291,-2451420.397839,-2451346.000000,82.203885,83.395762,90.905279,90.932408,2312,10346,3600.000000,65,2,2,GUROBI,1
10,New,64,-2451584.179445,-2451477.454642,-2451512.566843,-2451506.702886,-2451482.000000,-2451327.000000,84.070189,85.520295,104.094388,104.096798,4483,12088,3600.000000,64,2,2,GUROBI,1
