instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,35118.109848,35264.017250,35257.672393,54517.939301,54533.201299,54537.750000,2.121090,2.343658,2.454249,2.454728,53,831,3600.000000,16,18,129,GUROBI,1,0,0,0
1,Old,16,35274.743022,35426.067822,35356.240268,86534.715224,86921.500000,86921.500000,0.229870,0.351025,0.372556,0.394605,50,581,3600.000000,16,2,0,GUROBI,1,14,14,0
2,Old,16,35113.358471,35269.983064,35126.558803,61425.297324,61955.500000,61955.500000,0.545899,0.695873,0.828889,0.846450,179,1322,3600.000000,16,4,0,GUROBI,1,4,4,0
3,Old,16,35419.434309,35636.555314,35520.289336,89977.318259,90059.000000,90059.000000,0.426624,0.487514,0.488273,0.489509,4,216,3600.000000,16,3,0,GUROBI,1,8,8,0
4,Old,16,35491.365747,35649.911251,35513.979077,82381.736294,82591.750000,82591.750000,0.329895,0.393175,0.398345,0.399585,12,268,3600.000000,16,7,0,GUROBI,1,11,11,0
5,Old,16,35660.487093,35834.019821,35756.999947,91650.902495,92369.250000,92369.250000,0.412252,0.567800,0.659562,0.666873,117,795,3600.000000,16,12,0,GUROBI,1,9,9,0
6,Old,16,35255.921342,35432.491837,35365.577797,85041.253160,85180.500000,85180.500000,0.507135,0.648233,0.673892,0.674556,10,274,3600.000000,16,4,0,GUROBI,1,5,5,0
7,Old,16,35324.194436,35486.601819,35333.412382,76695.843644,77324.000000,77324.000000,0.661301,0.776635,0.837665,0.870324,128,844,3600.000000,16,3,0,GUROBI,1,0,0,0
8,Old,16,35214.141689,35395.806071,35334.279196,74861.111319,75238.750000,75238.750000,0.333879,0.409056,0.425733,0.428180,26,426,3600.000000,16,8,0,GUROBI,1,11,11,0
9,Old,16,35630.097433,35783.159918,35636.925441,89881.823420,90398.750000,90398.750000,0.481290,0.541081,0.544990,0.552030,17,321,3600.000000,16,4,0,GUROBI,1,6,6,0
10,Old,16,35331.351496,35482.152261,35419.659060,81775.570043,82307.500000,82307.500000,0.360232,0.559110,0.598375,0.609795,83,504,3600.000000,16,6,0,GUROBI,1,10,10,0
