instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,834.682353,912.751318,912.751318,1042.335836,1120.000000,1120.000000,1.206091,1.258091,3.790091,3.790091,1230,5020,300.000000,5,4,CBC,1
1,Old,4,829.939365,907.880361,907.880361,1063.829064,1119.000000,1119.000000,0.050523,0.438523,7.502523,7.506523,3527,14549,300.000000,5,4,CBC,1
2,Old,4,828.166501,906.599813,906.599813,1050.718946,1115.000000,1115.000000,0.051271,0.727271,32.851271,32.859271,17768,63068,300.000000,5,5,CBC,1
3,Old,4,836.085817,913.910044,913.910044,1065.047516,1125.000000,1125.000000,0.052956,0.488956,29.184956,29.192956,16514,57132,300.000000,5,4,CBC,1
4,Old,4,830.464554,907.941742,907.941742,1054.998325,1125.000000,1125.000000,0.053757,0.725757,21.609757,21.621757,11210,41427,300.000000,5,5,CBC,1
5,Old,4,830.449698,908.315597,908.315597,1085.010996,1119.000000,1119.000000,0.049993,0.577993,16.477993,16.481993,8970,32696,300.000000,5,4,CBC,1
6,Old,4,834.029399,912.406220,912.406220,1057.972806,1122.000000,1122.000000,0.052325,0.696325,13.644325,13.652325,7753,26595,300.000000,5,4,CBC,1
7,Old,4,831.911655,909.800492,909.800492,1060.061872,1117.000000,1117.000000,0.058069,0.690069,23.374069,23.382069,12948,45315,300.000000,5,4,CBC,1
8,Old,4,837.912144,915.665784,915.665784,1056.190067,1123.000000,1123.000000,0.047624,0.415624,9.315624,9.319624,4255,16941,300.000000,5,5,CBC,1
9,Old,4,830.688704,908.192919,908.192919,1059.549015,1115.000000,1115.000000,0.047132,0.811132,12.851132,12.863132,5981,23932,300.000000,5,4,CBC,1
10,Old,4,833.682353,911.393888,911.393888,1062.642935,1121.000000,1121.000000,0.053199,0.477199,9.021199,9.025199,4262,16407,300.000000,5,2,CBC,1
