instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,12907.779167,12907.779167,12907.779167,15483.577258,16029.692681,16029.692681,0.000024,0.376162,0.480708,0.480900,35,2508,3600.000000,0,0,0,GUROBI,1
1,None,4,13228.407500,13228.407500,13228.407500,16531.486541,16786.521773,16786.521773,0.000002,0.569044,0.725627,0.742123,50,3974,3600.000000,0,0,0,GUROBI,1
2,None,4,13008.548333,13008.548333,13008.548333,15603.346784,16288.805181,16288.805181,0.000002,0.320678,0.457183,0.560401,88,3867,3600.000000,0,0,0,GUROBI,1
3,None,4,12907.779167,12907.779167,12907.779167,15544.497567,16029.692681,16029.692681,0.000002,0.353273,0.436826,0.453108,40,2433,3600.000000,0,0,0,GUROBI,1
4,None,4,12907.779167,12907.779167,12907.779167,15408.303643,16029.692274,16029.692274,0.000002,0.347666,0.470128,0.470308,47,2630,3600.000000,0,0,0,GUROBI,1
5,None,4,15941.525833,15941.525833,15941.525833,19113.966813,19633.691457,19633.691457,0.000003,0.386791,0.586007,0.658083,51,2416,3600.000000,0,0,0,GUROBI,1
6,None,4,12972.362500,12972.362500,12972.362500,15611.783659,16029.692681,16029.692681,0.000003,0.448792,0.555110,0.555290,38,2584,3600.000000,0,0,0,GUROBI,1
7,None,4,21416.734167,21416.734167,21416.734167,24420.174753,25227.610865,25227.610865,0.000002,0.519833,0.847621,0.851775,90,4557,3600.000000,0,0,0,GUROBI,1
8,None,4,12907.779167,12907.779167,12907.779167,15508.761016,16029.692681,16029.692681,0.000001,0.399839,0.629631,0.783410,40,2527,3600.000000,0,0,0,GUROBI,1
9,None,4,13120.123333,13120.123333,13120.123333,15631.706179,16370.542681,16370.542681,0.000004,0.427643,0.621077,0.621506,60,3501,3600.000000,0,0,0,GUROBI,1
10,None,4,13072.686667,13072.686667,13072.686667,15739.091618,16097.811181,16097.811181,0.000003,0.358106,0.515980,0.516159,41,2133,3600.000000,0,0,0,GUROBI,1
