instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,16,1167185.725592,1167185.725592,1167185.725592,1172911.932583,1201500.000000,1201500.000000,0.003460,0.231460,1.147460,1.147460,570,1439,300.000000,0,0,CBC,1
1,None,16,1168778.608558,1168778.608558,1168778.608558,1173612.385072,1202263.000000,1202263.000000,0.000689,0.052689,0.608689,0.608689,316,754,300.000000,0,0,CBC,1
2,None,16,1165547.683628,1165547.683628,1165547.683628,1170735.119804,1202323.000000,1202323.000000,0.000287,0.044287,0.740287,0.740287,404,899,300.000000,0,0,CBC,1
3,None,16,1174918.283548,1174918.283548,1174918.283548,1179921.025700,1206492.000000,1206492.000000,0.000281,0.084281,0.612281,0.612281,334,842,300.000000,0,0,CBC,1
4,None,16,1167449.113460,1167449.113460,1167449.113460,1172402.149795,1200756.000000,1200756.000000,0.000277,0.052277,0.624277,0.628277,344,769,300.000000,0,0,CBC,1
5,None,16,1170303.768119,1170303.768119,1170303.768119,1175481.068869,1201088.000000,1201088.000000,0.000542,0.080542,0.808542,0.808542,466,1035,300.000000,0,0,CBC,1
6,None,16,1163162.004979,1163162.004979,1163162.004979,1169610.110840,1198073.000000,1198073.000000,0.000282,0.112282,1.040282,1.040282,550,1419,300.000000,0,0,CBC,1
7,None,16,1166051.822415,1166051.822415,1166051.822415,1171421.292761,1199448.000000,1199448.000000,0.000307,0.036307,0.816307,0.816307,460,1019,300.000000,0,0,CBC,1
8,None,16,1165495.257413,1165495.257413,1165495.257413,1170590.997377,1199660.000000,1199660.000000,0.000284,0.036284,0.600284,0.600284,324,735,300.000000,0,0,CBC,1
9,None,16,1168814.644438,1168814.644438,1168814.644438,1174614.292734,1201281.000000,1201281.000000,0.000283,0.072283,0.516283,0.516283,248,676,300.000000,0,0,CBC,1
10,None,16,1163094.141008,1163094.141008,1163094.141008,1168718.579804,1200602.000000,1200602.000000,0.000280,0.092280,0.728280,0.728280,374,945,300.000000,0,0,CBC,1
