instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,16,27900674.901759,27928062.996795,27907543.741980,27959808.499334,27988779.448281,27991042.648383,9.065680,9.688473,9.802366,9.840825,44,1617,3600.000000,16,59,59,GUROBI,1,5,0,0
1,Old,16,27900268.775831,27927762.795674,27919328.356767,27953327.027691,27988376.948627,27990641.708823,3.425421,4.121616,4.382658,4.391504,97,2089,3600.000000,16,59,0,GUROBI,1,5,0,0
2,Old,16,27899954.337785,27927376.448773,27917811.843536,27954776.641948,27987899.854662,27990317.079200,3.316087,4.106750,4.250360,4.302960,66,1988,3600.000000,16,59,0,GUROBI,1,5,0,0
3,Old,16,27902270.763534,27929573.267691,27920344.857632,27957095.958085,27989907.266324,27992527.988253,3.434626,4.051633,4.218818,4.261162,71,1799,3600.000000,16,59,0,GUROBI,1,5,0,0
4,Old,16,27899995.484380,27927303.249460,27918910.515986,27952208.211126,27987761.752003,27990389.043497,3.426831,4.203294,4.325229,4.385005,71,1693,3600.000000,16,59,0,GUROBI,1,5,0,0
5,Old,16,27901895.093132,27929368.408034,27917837.015890,27954799.525630,27989668.890830,27992157.645635,3.480308,3.978669,4.283188,4.311739,109,2826,3600.000000,16,59,0,GUROBI,1,5,0,0
6,Old,16,27902090.210284,27929509.173276,27920592.375048,27955249.661908,27991059.540867,27992388.472160,3.449915,4.082419,4.233530,4.283831,65,1731,3600.000000,16,59,0,GUROBI,1,5,0,0
7,Old,16,27900893.485666,27928202.614993,27917530.994549,27955199.162182,27988872.607229,27991329.426645,3.434200,4.192545,4.429709,4.442704,85,2234,3600.000000,16,59,0,GUROBI,1,5,0,0
8,Old,16,27900107.019415,27927628.071598,27917197.975207,27955632.917587,27988251.774323,27990537.898162,3.374201,4.048317,4.234224,4.385528,81,2302,3600.000000,16,59,0,GUROBI,1,5,0,0
9,Old,16,27900569.396061,27928002.901406,27915441.690870,27954008.138510,27988149.415923,27990768.429021,3.358942,4.178817,4.426735,4.426941,89,2148,3600.000000,16,59,0,GUROBI,1,5,0,0
10,Old,16,27901396.871293,27928858.466118,27918602.846312,27954881.501390,27989147.030143,27991770.586496,3.389480,3.949878,4.100154,4.178641,79,1859,3600.000000,16,59,0,GUROBI,1,5,0,0
