instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,6532.083333,6535.666667,6534.715409,6537.500000,6548.000000,6548.000000,31.900228,32.186045,32.425065,32.433926,45,1468,3600.000000,42,41,41,GUROBI,1
1,Farkas,16,7087.000000,7087.000000,7087.000000,7087.000000,7087.000000,7087.000000,1.162876,1.162876,1.162876,1.260996,1,1043,3600.000000,42,41,0,GUROBI,1
2,Farkas,16,6690.500000,6690.500000,6690.500000,6693.000000,6693.000000,6693.000000,1.145914,1.266351,1.145914,1.328246,1,1010,3600.000000,42,41,0,GUROBI,1
3,Farkas,16,6765.000000,6765.000000,6765.000000,6768.000000,6768.000000,6768.000000,1.136978,1.305797,1.136978,1.366955,1,838,3600.000000,42,41,0,GUROBI,1
4,Farkas,16,6780.500000,6780.500000,6780.500000,6783.000000,6783.000000,6783.000000,1.140633,1.257481,1.140633,1.315962,1,972,3600.000000,42,41,0,GUROBI,1
5,Farkas,16,6532.083333,6535.666667,6534.715409,6537.500000,6548.000000,6548.000000,1.035784,1.362933,1.630818,1.631130,39,1357,3600.000000,42,41,0,GUROBI,1
6,Farkas,16,6953.500000,6953.500000,6953.500000,6955.000000,6955.000000,6955.000000,1.145150,1.289333,1.145150,1.340943,1,1100,3600.000000,42,41,0,GUROBI,1
7,Farkas,16,6585.500000,6589.166667,6585.500000,6587.500000,6612.000000,6612.000000,1.068281,1.366828,1.665642,1.671627,56,1849,3600.000000,42,41,0,GUROBI,1
8,Farkas,16,6533.583333,6537.166667,6536.215409,6539.500000,6549.000000,6549.000000,1.057721,1.373216,1.511156,1.514662,23,1266,3600.000000,42,41,0,GUROBI,1
9,Farkas,16,7220.000000,7220.000000,7220.000000,7220.000000,7220.000000,7220.000000,1.166081,1.166081,1.166081,1.256306,1,926,3600.000000,42,41,0,GUROBI,1
