instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,35118.109848,35543.871937,35517.440321,54517.939301,54533.201299,54537.750000,15.428981,15.562438,15.612163,15.616205,49,852,3600.000000,64,64,129,GUROBI,1,0,0,0
1,Old,64,35125.775919,35551.879254,35237.417283,56636.964310,56806.921025,56812.250000,2.449936,2.619518,2.851554,2.911807,241,1882,3600.000000,64,5,0,GUROBI,1,0,0,0
2,Old,64,35176.751104,35598.255574,35440.652988,57827.770336,58300.201784,58306.000000,2.754221,2.971981,3.290745,3.300901,331,1857,3600.000000,64,28,0,GUROBI,1,14,14,0
3,Old,64,35168.750971,35590.305380,35262.614666,60865.868426,61498.924858,61505.000000,3.724756,3.967169,4.190204,4.192946,220,1767,3600.000000,64,52,0,GUROBI,1,3,3,0
4,Old,64,35121.849260,35550.806677,35327.246202,60398.354226,61186.764416,61189.500000,2.147915,2.282476,2.427833,2.481487,228,1522,3600.000000,64,9,0,GUROBI,1,14,14,0
5,Old,64,35205.745839,35637.172070,35366.873453,64789.407440,65587.000000,65587.000000,2.205038,2.346796,2.485648,2.599810,258,1911,3600.000000,64,26,0,GUROBI,1,28,28,0
6,Old,64,35085.702419,35511.308943,35098.160105,57398.227536,58059.500000,58059.500000,1.818127,1.981216,2.102592,2.102702,105,1078,3600.000000,64,6,0,GUROBI,1,17,17,0
7,Old,64,35060.400675,35494.620414,35232.420635,60077.557937,60570.711857,60576.000000,1.332528,1.491824,1.745806,1.805625,323,2131,3600.000000,64,8,0,GUROBI,1,37,37,0
8,Old,64,35127.309601,35583.905034,35134.902729,63999.575519,64466.776095,64469.500000,1.380821,1.568268,1.672870,1.674681,119,990,3600.000000,64,7,0,GUROBI,1,33,33,0
9,Old,64,35287.997511,35851.184507,35339.339885,74276.740112,75017.750000,75017.750000,1.105901,1.317294,1.351980,1.504639,188,1683,3600.000000,64,3,0,GUROBI,1,44,44,0
10,Old,64,35380.316219,35833.191799,35500.218753,72066.351326,72451.551295,72455.000000,2.198703,2.307065,2.313225,2.324525,17,491,3600.000000,64,10,0,GUROBI,1,40,40,0
