instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,12841.689392,12841.689392,12841.689392,12849.705348,12850.860737,12850.860737,0.005007,1.013007,3.273007,3.285007,73,1411,300.000000,0,0,CBC,1
1,None,64,12801.449210,12801.449210,12801.449210,12812.723985,12813.639909,12813.639909,0.005022,2.945022,6.961022,6.981022,106,1654,300.000000,0,0,CBC,1
2,None,64,12832.998024,12832.998024,12832.998024,12843.998455,12845.869228,12845.869228,0.005044,1.053044,6.437044,6.449044,99,2168,300.000000,0,0,CBC,1
3,None,64,12839.839341,12839.839341,12839.839341,12847.685966,12849.858564,12849.858564,0.005056,1.153056,8.353056,8.365056,221,3155,300.000000,0,0,CBC,1
4,None,64,12843.333371,12843.333371,12843.333371,12853.405182,12855.180950,12855.180950,0.004958,1.056958,6.372958,6.384958,132,1852,300.000000,0,0,CBC,1
5,None,64,12808.341830,12808.341830,12808.341830,12815.389641,12816.608008,12816.608008,0.005174,1.313174,3.441174,3.457174,43,780,300.000000,0,0,CBC,1
6,None,64,12816.458884,12816.458884,12816.458884,12823.822897,12827.593670,12827.593670,0.005306,1.085306,18.817306,18.833306,511,9053,300.000000,0,0,CBC,1
7,None,64,12833.385921,12833.385921,12833.385921,12838.388358,12843.009151,12843.009151,0.005316,0.577316,6.721316,6.733316,208,2741,300.000000,0,0,CBC,1
8,None,64,12799.965559,12799.965559,12799.965559,12809.554222,12812.793496,12812.793496,0.005227,1.813227,11.041227,11.057227,196,4000,300.000000,0,0,CBC,1
9,None,64,12849.226215,12849.226215,12849.226215,12856.070648,12857.770467,12857.770467,0.005077,1.737077,4.049077,4.065077,41,997,300.000000,0,0,CBC,1
10,None,64,12831.910668,12831.910668,12831.910668,12837.792548,12839.090381,12839.090381,0.005248,1.289248,5.809248,5.825248,119,1961,300.000000,0,0,CBC,1
