instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,None,64,13460.233074,13460.233074,13460.233074,20725.466298,20727.634758,21166.000000,0.007189,0.211189,300.367189,300.367189,106274,488666,300.000000,0,0,CBC,1
1,None,64,13484.788901,13484.788901,13484.788901,21046.661483,21047.560024,21112.000000,0.001096,0.529096,300.337096,300.345096,50771,299961,300.000000,0,0,CBC,1
2,None,64,13469.746425,13469.746425,13469.746425,20959.768292,20960.668822,21134.000000,0.000662,1.036662,300.268662,300.276662,43646,335523,300.000000,0,0,CBC,1
3,None,64,13490.884830,13490.884830,13490.884830,20910.145134,20913.227636,21122.000000,0.001595,1.197595,300.417595,300.429595,64841,496777,300.000000,0,0,CBC,1
4,None,64,13454.555168,13454.555168,13454.555168,20974.436210,20974.720866,22292.000000,0.001253,1.369253,300.249253,300.265253,42978,265044,300.000000,0,0,CBC,1
5,None,64,13476.275777,13476.275777,13476.275777,21021.414416,21022.005010,21160.000000,0.001074,0.973074,300.281074,300.293074,41172,314158,300.000000,0,0,CBC,1
6,None,64,13429.854037,13429.854037,13429.854037,21036.680484,21037.536014,21116.000000,0.000845,1.236845,300.344845,300.360845,48009,368128,300.000000,0,0,CBC,1
7,None,64,13452.144949,13452.144949,13452.144949,21019.393277,21020.690818,21150.000000,0.001603,0.613603,300.341603,300.349603,39334,289443,300.000000,0,0,CBC,1
8,None,64,13400.856459,13400.856459,13400.856459,20939.105730,20941.303069,21056.000000,0.001622,1.417622,300.305622,300.325622,51018,382969,300.000000,0,0,CBC,1
9,None,64,13467.461062,13467.461062,13467.461062,21031.483959,21031.846158,21161.000000,0.001072,0.657072,300.369072,300.377072,46704,332537,300.000000,0,0,CBC,1
10,None,64,13490.511984,13490.511984,13490.511984,20985.225033,20985.385931,21134.000000,0.000860,1.092860,300.348860,300.364860,44889,304351,300.000000,0,0,CBC,1
