instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,None,4,12841.689392,12841.689392,12841.689392,12850.138343,12850.650574,12850.860735,0.000002,0.171011,0.175469,0.175601,6,864,3600.000000,0,0,0,GUROBI,1
1,None,4,12728.677839,12728.677839,12728.677839,12737.273473,12738.081287,12739.242329,0.000002,0.181330,0.201036,0.201170,17,909,3600.000000,0,0,0,GUROBI,1
2,None,4,12852.150416,12852.150416,12852.150416,12863.693767,12863.734151,12864.527283,0.000002,0.151904,0.157013,0.157144,5,819,3600.000000,0,0,0,GUROBI,1
3,None,4,12776.763560,12776.763560,12776.763560,12783.555358,12783.650478,12783.873512,0.000003,0.177983,0.182368,0.182497,4,846,3600.000000,0,0,0,GUROBI,1
4,None,4,12849.082640,12849.082640,12849.082640,12857.182310,12858.107177,12858.187169,0.000003,0.150044,0.158649,0.158808,6,810,3600.000000,0,0,0,GUROBI,1
5,None,4,12885.609006,12885.609006,12885.609006,12895.192778,12895.288805,12896.567531,0.000002,0.143808,0.151719,0.151856,7,848,3600.000000,0,0,0,GUROBI,1
6,None,4,12429.670809,12429.670809,12429.670809,12439.562415,12439.916539,12439.916539,0.000004,0.138513,0.154778,0.154910,10,816,3600.000000,0,0,0,GUROBI,1
7,None,4,12794.923732,12794.923732,12794.923732,12805.171238,12805.204805,12805.814396,0.000002,0.151780,0.173329,0.174868,8,916,3600.000000,0,0,0,GUROBI,1
8,None,4,12819.011634,12819.011634,12819.011634,12827.072635,12827.632621,12828.139972,0.000002,0.161639,0.171997,0.172126,8,821,3600.000000,0,0,0,GUROBI,1
9,None,4,13038.178582,13038.178582,13038.178582,13046.212667,13046.668190,13047.008225,0.000003,0.173981,0.181989,0.182160,9,912,3600.000000,0,0,0,GUROBI,1
10,None,4,12692.527385,12692.527385,12692.527385,12702.496037,12702.576721,12702.759718,0.000003,0.143213,0.154815,0.154947,7,826,3600.000000,0,0,0,GUROBI,1
