instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,197818.254988,200384.335637,199097.188785,389667.778066,405935.180000,405935.180000,0.661045,0.837748,1.422265,1.444769,488,3368,3600.000000,4,21,38,GUROBI,1,0,0,0
1,New,4,197801.979144,202427.004377,202427.004377,387487.501189,405935.180000,405935.180000,0.662550,0.843389,1.290451,1.303321,314,2685,3600.000000,4,18,38,GUROBI,1,0,0,0
2,New,4,197823.184590,202450.045118,201437.840109,392775.326581,405946.180000,405946.180000,0.574080,0.752686,0.845334,0.879554,90,1050,3600.000000,4,14,41,GUROBI,1,0,0,0
3,New,4,197818.758829,203193.537665,201197.061595,385637.867408,405939.180000,405939.180000,0.519428,0.690875,1.153786,1.190429,250,2168,3600.000000,4,8,37,GUROBI,1,0,0,0
4,New,4,197816.041962,202443.876029,199362.675017,387746.729834,405935.180000,405935.180000,0.587899,0.739602,1.071442,1.087636,223,1939,3600.000000,4,13,38,GUROBI,1,0,0,0
5,New,4,197812.984651,203463.282693,202400.233168,390697.711578,405938.180000,405938.180000,0.454714,0.692942,0.856954,0.869040,108,1268,3600.000000,4,6,38,GUROBI,1,0,0,0
6,New,4,197808.610108,199353.572891,199351.904656,385869.122367,405932.510511,405934.180000,0.568700,0.700454,1.228412,1.255509,344,2553,3600.000000,4,13,37,GUROBI,1,0,0,0
7,New,4,197794.637369,199343.429128,199342.882070,388601.743243,405933.180000,405933.180000,0.531223,0.787544,0.949328,0.968994,146,1425,3600.000000,4,13,40,GUROBI,1,0,0,0
8,New,4,197811.142792,202439.213683,201117.755190,391152.323989,405936.180000,405936.180000,0.619587,0.862659,1.384460,1.384625,352,2699,3600.000000,4,15,39,GUROBI,1,0,0,0
9,New,4,197814.701413,203458.441222,202928.667029,389455.409578,405930.180000,405930.180000,0.555762,0.728945,0.907377,0.930329,113,1402,3600.000000,4,11,39,GUROBI,1,0,0,0
10,New,4,197817.710871,202439.972992,201354.419327,388548.740873,405945.180000,405945.180000,0.758788,0.963231,1.094486,1.111439,95,1258,3600.000000,4,23,36,GUROBI,1,0,0,0
