instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,5480.606156,5597.724281,5560.973364,7196.363450,7349.407407,7350.000000,0.929626,1.158196,1.851240,1.915709,487,7099,3600.000000,4,4,46,GUROBI,1
1,Farkas,4,5527.398958,5655.867235,5610.873534,11616.580462,11743.000000,11743.000000,0.015289,0.166809,0.181254,0.199164,40,792,3600.000000,4,4,0,GUROBI,1
2,Farkas,4,5551.254885,5672.231639,5624.858033,10892.658398,10894.000000,10894.000000,0.019184,0.071394,0.072211,0.072699,4,214,3600.000000,4,4,0,GUROBI,1
3,Farkas,4,5462.055757,5585.590635,5542.900969,10561.034404,10596.000000,10596.000000,0.018798,0.080027,0.082356,0.083991,7,229,3600.000000,4,4,0,GUROBI,1
4,Farkas,4,5453.728212,5710.467662,5530.445337,8668.009914,8786.000000,8786.000000,0.021846,0.082893,0.095856,0.100071,21,399,3600.000000,4,4,0,GUROBI,1
5,Farkas,4,5634.919056,5744.691188,5700.174051,10788.038694,10859.000000,10859.000000,0.015964,0.106118,0.108624,0.147046,12,267,3600.000000,4,4,0,GUROBI,1
6,Farkas,4,5499.079610,5615.917618,5573.007714,10036.082874,10189.000000,10189.000000,0.019324,0.184531,0.260990,0.267167,66,910,3600.000000,4,4,0,GUROBI,1
7,Farkas,4,5595.381371,5720.171495,5661.786158,11447.282091,11573.000000,11573.000000,0.020030,0.100988,0.108482,0.115564,19,469,3600.000000,4,4,0,GUROBI,1
8,Farkas,4,5506.954302,5763.909842,5587.519903,11403.780905,11450.000000,11450.000000,0.020248,0.070527,0.087964,0.090145,35,378,3600.000000,4,4,0,GUROBI,1
9,Farkas,4,5560.211413,5668.645159,5627.259204,10328.964184,10391.000000,10391.000000,0.017374,0.097546,0.112471,0.123963,33,656,3600.000000,4,4,0,GUROBI,1
10,Farkas,4,5570.474946,5806.145102,5636.386242,9673.299033,9729.000000,9729.000000,0.021415,0.225492,0.283217,0.284263,37,620,3600.000000,4,4,0,GUROBI,1
