instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,mipSolver,providePrimalBound
0,New,4,-2451537.325024,-2451451.740777,-2451453.736606,-2451453.736606,-2451444.238146,100000000000000007629769841091887003294964970946560.000000,59.239334,59.531334,59.239334,359.279334,6912,17413,300.000000,9,2,CBC,1
1,Farkas,4,-2451519.597302,-2451430.559612,-2451431.821939,-2451431.821939,-2451424.419399,-2451331.000000,1.487904,1.879904,301.527904,301.559904,6746,22174,300.000000,9,2,CBC,1
2,Farkas,4,-2451575.280663,-2451487.433467,-2451489.916354,-2451489.916354,-2451481.472543,-2450402.000000,1.514616,1.902616,301.630616,301.662616,4598,29657,300.000000,9,2,CBC,1
3,Farkas,4,-2451590.052746,-2451504.816475,-2451509.773362,-2451509.773362,-2451501.460495,-2450688.000000,1.479414,1.875414,301.643414,301.675414,4967,22194,300.000000,9,2,CBC,1
4,Farkas,4,-2451510.761587,-2451421.405300,-2451424.250411,-2451424.250411,-2451416.464102,-2451201.000000,1.480768,1.864768,301.548768,301.580768,6592,22668,300.000000,9,2,CBC,1
5,Farkas,4,-2451505.287439,-2451411.136769,-2451414.636694,-2451414.636694,-2451406.023886,-2450565.000000,1.505216,1.889216,301.637216,301.673216,5316,31883,300.000000,9,2,CBC,1
6,Farkas,4,-2451587.198325,-2451499.136769,-2451503.315314,-2451503.315314,-2451493.191257,-2451324.000000,1.472632,1.864632,301.552632,301.584632,6544,21179,300.000000,9,2,CBC,1
7,Farkas,4,-2451594.972061,-2451515.741249,-2451517.178928,-2451517.178928,-2451505.800847,-2451328.000000,1.506702,1.898702,301.594702,301.626702,6724,24980,300.000000,9,2,CBC,1
8,Farkas,4,-2451498.616183,-2451412.790946,-2451416.240945,-2451416.240945,-2451398.698574,-2451150.000000,1.505836,1.901836,301.617836,301.649836,6740,26022,300.000000,9,2,CBC,1
9,Farkas,4,-2451529.033865,-2451446.177046,-2451446.721470,-2451446.721470,-2451434.827410,-2449771.000000,1.511392,1.903392,301.655392,301.691392,3325,27784,300.000000,9,2,CBC,1
10,Farkas,4,-2451590.098479,-2451502.399813,-2451505.651987,-2451505.651987,-2451497.569053,-2451129.000000,1.525391,1.901391,301.673391,301.709391,6135,24658,300.000000,9,2,CBC,1
