instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,64,25490184.451460,25525079.988598,25507045.628739,25770327.791784,25777511.610009,25779856.365835,8.459470,8.890683,9.283476,9.393012,293,3003,3600.000000,65,8,73,GUROBI,1
1,Old,64,25894206.302558,25928774.162020,25910748.907577,26139962.743164,26148019.347041,26150439.315432,11.669012,12.099757,12.833047,12.981755,547,5276,3600.000000,65,68,0,GUROBI,1
2,Old,64,25419276.498785,25455160.717028,25433432.423071,25742083.421464,25746866.877289,25749419.019501,6.515085,6.958156,7.179095,7.206473,130,1691,3600.000000,65,9,0,GUROBI,1
3,Old,64,26793438.716890,26828334.254028,26814072.360684,27242129.427444,27254256.271508,27256899.798762,7.297968,7.776034,8.186221,8.187000,260,2659,3600.000000,65,18,0,GUROBI,1
4,Old,64,28492154.287523,28520818.126859,28496980.155097,29540975.582183,29545734.689117,29546492.842547,7.002209,7.445399,7.500770,7.504021,24,1049,3600.000000,65,16,0,GUROBI,1
5,Old,64,29435154.204310,29469580.153539,29444560.503520,29983868.467977,29984115.379117,29984161.027316,7.299795,7.708225,7.720621,7.722561,6,989,3600.000000,65,16,0,GUROBI,1
7,Old,64,28643867.646864,28664468.248444,28661158.161093,29443060.486814,29471656.780782,29474532.543441,7.760358,8.255359,9.022302,9.022491,484,3889,3600.000000,65,30,0,GUROBI,1
8,Old,64,28152435.096328,28152597.970700,28152597.970700,28991281.880941,29027820.199154,29030720.378616,11.225599,11.751471,11.978044,11.985668,91,1848,3600.000000,65,16,0,GUROBI,1
9,Old,64,29043695.403258,29056035.620601,29053188.913680,29754722.117618,29758731.580925,29760692.265638,6.662114,7.196230,7.305442,7.313225,52,1676,3600.000000,65,3,0,GUROBI,1
10,Old,64,27889264.952398,27889324.947455,27889324.947455,28647063.992127,28689438.075963,28690051.282737,3.093515,3.630444,4.506913,4.507092,517,4899,3600.000000,65,25,0,GUROBI,1
