instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,64,185321.356786,186029.682440,185605.770564,187574.806671,188168.189450,188186.500000,7.542301,7.812944,7.861637,7.897753,37,1591,3600.000000,64,15,46,GUROBI,1,19,0,0
1,Farkas,64,92507.371012,92507.371012,92507.371012,102861.185608,102912.174479,102912.174479,0.845123,1.031805,1.035972,1.036064,8,768,3600.000000,64,15,0,GUROBI,1,36,17,0
2,Farkas,64,123868.595038,124009.856675,123868.595038,144700.693378,145792.150000,145792.150000,0.803919,0.996805,1.049944,1.050657,45,1121,3600.000000,64,15,0,GUROBI,1,23,4,0
3,Farkas,64,93095.839436,93429.340481,93095.839436,113102.024840,113487.633332,113498.033332,0.894408,0.991954,0.999094,0.999661,14,421,3600.000000,64,15,0,GUROBI,1,37,18,0
4,Farkas,64,48947.452225,48947.452225,48947.452225,62567.035319,63145.625000,63145.625000,0.843087,0.965689,0.969095,0.970308,8,414,3600.000000,64,15,0,GUROBI,1,19,0,0
5,Farkas,64,81221.251611,81222.695361,81221.251611,93898.045832,93925.797368,93931.812500,0.851782,1.028320,1.035362,1.035964,14,679,3600.000000,64,15,0,GUROBI,1,19,0,0
6,Farkas,64,78196.200200,78253.041534,78196.200200,91761.747971,92435.305556,92435.305556,1.332051,1.518011,1.538031,1.541626,26,874,3600.000000,64,15,0,GUROBI,1,58,39,0
7,Farkas,64,81213.155355,81213.155355,81213.155355,89535.933750,89556.597917,89556.597917,1.174309,1.250562,1.251321,1.252188,3,414,3600.000000,64,15,0,GUROBI,1,44,25,0
8,Farkas,64,109108.022508,109425.082422,109108.022508,119587.786039,119589.625000,119589.625000,1.209543,1.336906,1.337532,1.338642,2,517,3600.000000,64,15,0,GUROBI,1,48,29,0
9,Farkas,64,95713.784963,95713.804885,95713.784963,112898.788909,113642.750000,113642.750000,1.417858,1.526932,1.541424,1.542327,19,620,3600.000000,64,15,0,GUROBI,1,52,33,0
10,Farkas,64,105903.300097,105920.879536,105903.300097,115090.742999,115417.525000,115417.525000,0.959772,1.110901,1.141968,1.142560,30,755,3600.000000,64,15,0,GUROBI,1,58,39,0
