instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,38893.903641,38893.903641,38893.903641,39029.457292,40001.062911,40005.053810,0.000023,0.234276,10.396670,44.755692,221514,1146200,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,32667.960129,32667.960129,32667.960129,32820.343025,33681.777564,33685.142160,0.000004,0.187801,0.618883,33.184638,186112,935550,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,38892.902821,38892.902821,38892.902821,38997.103012,39999.154320,40003.142150,0.000002,0.156932,32.494538,84.320966,430434,2149780,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,45252.735130,45252.735130,45252.735130,45360.276552,46313.693023,46318.323140,0.000004,0.216705,103.369550,103.369695,611104,2970513,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,38892.878640,38892.878640,38892.878640,39005.200507,39999.057892,40003.053810,0.000005,0.167077,0.642448,54.730916,305989,1533578,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,17947.610514,17947.610514,17947.610514,17947.610520,17947.610520,17947.610520,0.000003,0.031272,0.674542,0.675474,1929,8328,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,45253.882689,45253.882689,45253.882689,45368.266501,46316.692867,46321.323140,0.000003,0.285774,2.567456,135.259868,805613,3912019,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,26510.654302,26510.654302,26510.654302,26706.418747,27635.407865,27638.142170,0.000002,0.322231,3.948031,34.045358,172512,908910,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,38894.054999,38894.054999,38894.054999,39033.541944,40002.058156,40006.053810,0.000004,0.281435,4.048564,80.414644,403566,1989741,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,26511.412787,26511.412787,26511.412787,26637.903021,27636.290510,27639.053830,0.000001,0.239553,37.043785,37.043920,186270,973689,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,45252.126692,45252.126692,45252.126692,45373.446564,46314.693783,46319.323140,0.000003,0.287520,64.413711,98.859358,514841,2519160,3600.000000,0,0,0,GUROBI,1,0,0,0
