instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,New,4,8951799.928130,8952217.758724,8951960.760531,8956853.013934,8965512.661280,8966406.491520,0.384784,0.410240,0.453245,0.516286,727,1202,3600.000000,4,6,10,GUROBI,1,1,0,0
1,New,4,8949824.163969,8950266.989915,8950266.989915,8956908.843456,8967089.255688,8967979.491920,0.038004,0.056726,0.202156,0.296343,1677,3435,3600.000000,4,5,9,GUROBI,1,0,0,0
2,New,4,8970661.443344,8971478.352613,8970959.244847,8974412.604591,8985944.950088,8986345.705780,0.030039,0.051316,0.468083,0.468397,3061,7975,3600.000000,4,7,10,GUROBI,1,1,0,0
3,New,4,8953005.029667,8953486.655154,8953486.655154,8958351.315125,8961966.642531,8962855.209840,0.024894,0.051830,0.225402,0.334971,1697,4060,3600.000000,4,3,9,GUROBI,1,0,0,0
4,New,4,8951799.898368,8952217.728962,8951951.543269,8956103.673164,8963796.382580,8964677.491920,0.025179,0.045425,0.076093,0.171157,883,1586,3600.000000,4,6,10,GUROBI,1,1,0,0
5,New,4,8960052.272676,8960508.022043,8960225.904955,8965817.988840,8976248.087806,8977136.491920,0.032535,0.056594,0.176043,0.299994,1617,3106,3600.000000,4,7,10,GUROBI,1,1,0,0
6,New,4,8964972.941748,8966292.275501,8966292.275501,8968024.646420,8977869.861594,8978765.826720,0.020348,0.034141,0.108994,0.187221,1184,2885,3600.000000,4,2,8,GUROBI,1,0,0,0
7,New,4,8952366.025518,8953557.581184,8953557.581184,8954655.436432,8963882.547739,8964761.491920,0.033661,0.050199,0.081173,0.207478,1230,2772,3600.000000,4,9,9,GUROBI,1,1,0,0
8,New,4,8949848.392678,8950043.990950,8950043.990950,8953773.836962,8963529.279059,8964394.491920,0.035440,0.054285,0.170751,0.240158,1242,2555,3600.000000,4,4,9,GUROBI,1,0,0,0
9,New,4,8925178.526708,8925649.076179,8925648.423402,8927646.925558,8935457.775399,8936345.491920,0.021631,0.035584,0.116842,0.170007,1092,2242,3600.000000,4,1,9,GUROBI,1,0,0,0
10,New,4,8950392.757363,8952661.235153,8952661.235153,8953818.988874,8962329.741791,8963219.826720,0.033163,0.048699,0.174873,0.272147,1546,3173,3600.000000,4,9,9,GUROBI,1,1,0,0
