instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound,infeasibleTerms,feasibleToInfeasibleTerms,infeasibleToFeasibleTerms
0,None,64,6532.083333,6532.083333,6532.083333,6535.000000,6548.000000,6548.000000,0.000002,0.245341,0.548009,0.573020,77,1614,3600.000000,0,0,0,GUROBI,1,0,0,0
1,None,64,6308.000000,6308.000000,6308.000000,6538.000000,6550.000000,6550.000000,0.000003,0.252013,0.471239,0.483616,57,1447,3600.000000,0,0,0,GUROBI,1,0,0,0
2,None,64,6359.500000,6359.500000,6359.500000,6535.000000,6548.000000,6548.000000,0.000002,0.261664,0.485741,0.489757,49,1534,3600.000000,0,0,0,GUROBI,1,0,0,0
3,None,64,6052.636364,6052.636364,6052.636364,6536.500000,6548.000000,6548.000000,0.000002,0.259373,0.505317,0.519135,39,1535,3600.000000,0,0,0,GUROBI,1,0,0,0
4,None,64,6532.083333,6532.083333,6532.083333,6535.500000,6548.000000,6548.000000,0.000002,0.237709,0.505332,0.529362,69,1467,3600.000000,0,0,0,GUROBI,1,0,0,0
5,None,64,6191.750000,6191.750000,6191.750000,6535.000000,6548.000000,6548.000000,0.000003,0.240771,0.378841,0.402777,34,1349,3600.000000,0,0,0,GUROBI,1,0,0,0
6,None,64,6479.352941,6479.352941,6479.352941,6535.000000,6548.000000,6548.000000,0.000003,0.242961,0.407730,0.409854,38,1388,3600.000000,0,0,0,GUROBI,1,0,0,0
7,None,64,6255.500000,6255.500000,6255.500000,6535.250000,6548.000000,6548.000000,0.000002,0.271157,0.656489,0.676171,81,1657,3600.000000,0,0,0,GUROBI,1,0,0,0
8,None,64,6107.666667,6107.666667,6107.666667,6535.000000,6548.000000,6548.000000,0.000003,0.248873,0.439055,0.440593,41,1269,3600.000000,0,0,0,GUROBI,1,0,0,0
9,None,64,6265.808824,6265.808824,6265.808824,6535.000000,6548.000000,6548.000000,0.000002,0.241567,0.662333,0.663382,100,1854,3600.000000,0,0,0,GUROBI,1,0,0,0
10,None,64,6192.836957,6192.836957,6192.836957,6536.500000,6550.000000,6550.000000,0.000002,0.234898,0.579678,0.602184,79,1630,3600.000000,0,0,0,GUROBI,1,0,0,0
