instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,16,12907.779167,13901.405000,13576.886370,15341.790306,16029.692681,16029.692681,2.403597,2.764984,2.943962,2.973665,50,2431,3600.000000,21,10,10,GUROBI,1
1,Old,16,13027.529167,14008.425000,13547.993448,15198.210069,15903.099500,15903.099500,2.579541,2.990996,3.161479,3.179727,48,2410,3600.000000,21,9,0,GUROBI,1
2,Old,16,13050.892271,14070.229843,13675.650879,15944.167858,16219.732681,16219.732681,3.260730,3.906685,3.995216,3.995406,31,3050,3600.000000,21,14,0,GUROBI,1
3,Old,16,12912.237778,13998.360278,13541.817188,15937.404610,16008.710863,16008.710863,2.542964,3.181740,3.230683,3.230859,15,2922,3600.000000,21,15,0,GUROBI,1
4,Old,16,12892.587222,13881.324167,13321.391678,15356.933749,15736.532227,15736.532227,4.963306,5.408352,5.676544,5.699889,95,4627,3600.000000,21,13,0,GUROBI,1
5,Old,16,12904.781800,13944.051800,13524.170318,15567.188589,16110.156000,16110.156000,28.911674,29.266030,29.499965,29.500541,76,3610,3600.000000,21,10,0,GUROBI,1
6,Old,16,13538.320707,14364.851250,14227.614639,16242.083783,16464.091944,16465.737454,2.039517,2.680551,2.755906,2.765464,20,2308,3600.000000,21,14,0,GUROBI,1
7,Old,16,12867.416111,13664.448500,13515.406535,15912.715548,16784.851089,16784.851089,3.589688,4.197631,4.610240,4.610426,115,5827,3600.000000,21,25,0,GUROBI,1
8,Old,16,16132.326667,17025.536141,16700.281496,19323.626226,19808.979954,19808.979954,2.653880,3.207410,3.332635,3.332811,50,2775,3600.000000,21,22,0,GUROBI,1
9,Old,16,12844.523333,13953.310833,13467.248576,15284.090722,16029.692681,16029.692681,2.401725,2.785738,2.895322,2.983885,74,3600,3600.000000,21,9,0,GUROBI,1
10,Old,16,13564.881667,14274.515833,13980.153617,16027.526893,16546.916363,16548.216363,2.718492,3.195330,3.442322,3.442876,86,3908,3600.000000,21,9,0,GUROBI,1
