instanceIndex,vpcGenerator,terms,lpBound,disjunctiveDualBound,lpBoundPostVpc,rootDualBound,dualBound,primalBound,vpcGenerationTime,rootDualBoundTime,bestSolutionTime,terminationTime,nodes,iterations,maxTime,actualTerms,numCuts,cutLimit,mipSolver,providePrimalBound
0,New,4,185321.356786,185722.847464,185524.812943,187626.728062,188169.969862,188186.500000,0.856921,1.114544,1.198073,1.237601,57,1697,3600.000000,4,8,46,GUROBI,1
1,Farkas,4,185071.177647,185402.288978,185235.451603,187262.579571,187748.200000,187748.200000,0.018618,0.242404,0.301961,0.313038,43,1313,3600.000000,4,8,0,GUROBI,1
2,Farkas,4,182917.870107,183274.527799,183080.570272,185730.307570,186065.758801,186068.100000,0.019839,0.221206,0.256747,0.269880,35,1024,3600.000000,4,8,0,GUROBI,1
3,Farkas,4,184745.222408,185205.266693,184769.144375,187074.228233,187571.886620,187588.000000,0.019656,0.285269,0.385739,0.385838,39,1625,3600.000000,4,8,0,GUROBI,1
4,Farkas,4,183418.587441,183715.788362,183456.769004,185833.571057,186225.167621,186235.300000,0.019528,0.198026,0.241324,0.241440,25,872,3600.000000,4,8,0,GUROBI,1
5,Farkas,4,184483.748696,184598.380839,184525.555471,186881.351409,187593.406261,187601.300000,0.019270,0.304542,0.340363,0.376534,37,1438,3600.000000,4,8,0,GUROBI,1
6,Farkas,4,185061.037654,185625.921259,185089.303734,187723.337766,188537.232115,188555.100000,0.019504,0.272773,0.431710,0.434954,109,2228,3600.000000,4,8,0,GUROBI,1
7,Farkas,4,185555.408004,185974.878607,185665.385258,188132.981496,188422.511152,188435.200000,0.019894,0.247885,0.334840,0.334937,58,1339,3600.000000,4,8,0,GUROBI,1
8,Farkas,4,185320.272929,185732.054804,185489.261387,187614.333192,188101.102687,188118.300000,0.017902,0.301970,0.411912,0.412023,60,1728,3600.000000,4,8,0,GUROBI,1
9,Farkas,4,185491.344119,185869.615602,185566.369579,187829.379997,188599.843493,188605.200000,0.018835,0.272895,0.447287,0.454729,160,2601,3600.000000,4,8,0,GUROBI,1
10,Farkas,4,185350.716603,185870.402542,185462.403797,187946.860293,188419.229794,188432.000000,0.019639,0.273199,0.396409,0.396508,59,1657,3600.000000,4,8,0,GUROBI,1
